holiday,temp,rain_1h,snow_1h,clouds_all,weather_main,weather_description,date_time,traffic_volume,hour,day_of_week,hour_sin,hour_cos,dow_sin,dow_cos,is_weekend,is_holiday,is_severe_weather,is_low_visibility,temp_scaled,clouds_scaled,congestion_category,high_risk
None,274.88,0.0,0.0,75,Clouds,broken clouds,2012-10-07 22:00:00,1555,22,6,-0.5000000000000004,0.8660254037844384,-0.7818314824680299,0.6234898018587334,1,0,0,0,-0.5019852961485313,0.75,Medium,0
None,273.92,0.0,0.0,20,Clouds,few clouds,2012-10-07 23:00:00,959,23,6,-0.25881904510252157,0.9659258262890681,-0.7818314824680299,0.6234898018587334,1,0,0,0,-0.5775152447096997,0.2,Low,0
Columbus Day,273.08,0.0,0.0,20,Clouds,few clouds,2012-10-08 00:00:00,455,0,0,0.0,1.0,0.0,1.0,0,1,0,0,-0.6436039497007261,0.2,Low,0
None,272.62,0.0,0.0,20,Clouds,few clouds,2012-10-08 01:00:00,336,1,0,0.25881904510252074,0.9659258262890683,0.0,1.0,0,0,0,0,-0.6797953833862852,0.2,Low,0
None,271.78,0.0,0.0,1,Clear,sky is clear,2012-10-08 02:00:00,265,2,0,0.49999999999999994,0.8660254037844387,0.0,1.0,0,0,0,0,-0.7458840883773115,0.01,Low,0
None,271.05,0.0,0.0,1,Clear,sky is clear,2012-10-08 03:00:00,314,3,0,0.7071067811865476,0.7071067811865476,0.0,1.0,0,0,0,0,-0.8033183200956983,0.01,Low,0
None,270.63,0.0,0.0,1,Clear,sky is clear,2012-10-08 04:00:00,779,4,0,0.8660254037844386,0.5000000000000001,0.0,1.0,0,0,0,0,-0.8363626725912114,0.01,Low,0
None,270.33,0.0,0.0,1,Clear,sky is clear,2012-10-08 05:00:00,2571,5,0,0.9659258262890683,0.25881904510252074,0.0,1.0,0,0,0,0,-0.859965781516578,0.01,Medium,0
None,269.61,0.0,0.0,20,Clouds,few clouds,2012-10-08 06:00:00,5563,6,0,1.0,6.123233995736766e-17,0.0,1.0,0,0,0,0,-0.9166132429374532,0.2,Severe,0
None,270.01,0.0,0.0,20,Clouds,few clouds,2012-10-08 07:00:00,6676,7,0,0.9659258262890683,-0.25881904510252063,0.0,1.0,0,0,0,0,-0.8851424310369674,0.2,Severe,0
None,271.23,0.0,0.0,20,Clouds,few clouds,2012-10-08 08:00:00,5966,8,0,0.8660254037844387,-0.4999999999999998,0.0,1.0,0,0,0,0,-0.7891564547404784,0.2,Severe,0
None,273.71,0.0,0.0,20,Clouds,few clouds,2012-10-08 09:00:00,4832,9,0,0.7071067811865476,-0.7071067811865475,0.0,1.0,0,0,0,0,-0.5940374209574586,0.2,High,0
None,276.77,0.0,0.0,20,Clouds,few clouds,2012-10-08 10:00:00,4395,10,0,0.49999999999999994,-0.8660254037844387,0.0,1.0,0,0,0,0,-0.3532857099187287,0.2,High,0
None,279.47,0.0,0.0,20,Clouds,few clouds,2012-10-08 11:00:00,4411,11,0,0.258819045102521,-0.9659258262890682,0.0,1.0,0,0,0,0,-0.14085772959043422,0.2,High,0
None,279.84,0.0,0.0,1,Clear,sky is clear,2012-10-08 12:00:00,4648,12,0,1.2246467991473532e-16,-1.0,0.0,1.0,0,0,0,0,-0.11174722858248734,0.01,High,0
None,282.34,0.0,0.0,40,Clouds,scattered clouds,2012-10-08 13:00:00,4602,13,0,-0.2588190451025208,-0.9659258262890683,0.0,1.0,0,0,0,0,0.0849453457955598,0.4,High,0
None,282.94,0.0,0.0,40,Clouds,scattered clouds,2012-10-08 14:00:00,5125,14,0,-0.4999999999999997,-0.8660254037844388,0.0,1.0,0,0,0,0,0.1321515636462929,0.4,Severe,0
None,283.48,0.0,0.0,1,Clear,sky is clear,2012-10-08 15:00:00,5502,15,0,-0.7071067811865471,-0.7071067811865479,0.0,1.0,0,0,0,0,0.1746371597119527,0.01,Severe,0
None,284.33,0.0,0.0,1,Clear,sky is clear,2012-10-08 16:00:00,5979,16,0,-0.8660254037844385,-0.5000000000000004,0.0,1.0,0,0,0,0,0.24151263500048603,0.01,Severe,0
None,284.48,0.0,0.0,40,Clouds,scattered clouds,2012-10-08 17:00:00,5663,17,0,-0.9659258262890683,-0.25881904510252063,0.0,1.0,0,0,0,0,0.2533141894631716,0.4,Severe,0
None,284.23,0.0,0.0,40,Clouds,scattered clouds,2012-10-08 18:00:00,4259,18,0,-1.0,-1.8369701987210297e-16,0.0,1.0,0,0,0,0,0.23364493202536685,0.4,High,0
None,281.99,0.0,0.0,20,Clouds,few clouds,2012-10-08 19:00:00,3069,19,0,-0.9659258262890684,0.2588190451025203,0.0,1.0,0,0,0,0,0.05740838538263589,0.2,Medium,0
None,279.81,0.0,0.0,1,Clear,sky is clear,2012-10-08 20:00:00,2378,20,0,-0.8660254037844386,0.5000000000000001,0.0,1.0,0,0,0,0,-0.11410753947502177,0.01,Medium,0
None,279.35,0.0,0.0,1,Clear,sky is clear,2012-10-08 21:00:00,2030,21,0,-0.7071067811865477,0.7071067811865474,0.0,1.0,0,0,0,0,-0.15029897316058083,0.01,Medium,0
None,278.9,0.0,0.0,1,Clear,sky is clear,2012-10-08 22:00:00,1400,22,0,-0.5000000000000004,0.8660254037844384,0.0,1.0,0,0,0,0,-0.1857036365486329,0.01,Medium,0
None,278.46,0.0,0.0,1,Clear,sky is clear,2012-10-08 23:00:00,917,23,0,-0.25881904510252157,0.9659258262890681,0.0,1.0,0,0,0,0,-0.220321529639169,0.01,Low,0
None,277.78,0.0,0.0,1,Clear,sky is clear,2012-10-09 00:00:00,515,0,1,0.0,1.0,0.7818314824680298,0.6234898018587336,0,0,0,0,-0.2738219098699984,0.01,Low,0
None,277.27,0.0,0.0,1,Clear,sky is clear,2012-10-09 01:00:00,302,1,1,0.25881904510252074,0.9659258262890683,0.7818314824680298,0.6234898018587336,0,0,0,0,-0.31394719504311924,0.01,Low,0
None,277.47,0.0,0.0,1,Clear,sky is clear,2012-10-09 02:00:00,251,2,1,0.49999999999999994,0.8660254037844387,0.7818314824680298,0.6234898018587336,0,0,0,0,-0.29821178909287194,0.01,Low,0
None,276.97,0.0,0.0,20,Clouds,few clouds,2012-10-09 04:00:00,798,4,1,0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,0,0,0,0,-0.33755030396848135,0.2,Low,0
None,276.52,0.0,0.0,40,Clouds,scattered clouds,2012-10-09 05:00:00,2678,5,1,0.9659258262890683,0.25881904510252074,0.7818314824680298,0.6234898018587336,0,0,0,0,-0.3729549673565334,0.4,Medium,0
None,276.6,0.0,0.0,40,Clouds,scattered clouds,2012-10-09 06:00:00,5733,6,1,1.0,6.123233995736766e-17,0.7818314824680298,0.6234898018587336,0,0,0,0,-0.36666080497643266,0.4,Severe,0
None,277.31,0.0,0.0,75,Clouds,broken clouds,2012-10-09 07:00:00,6449,7,1,0.9659258262890683,-0.25881904510252063,0.7818314824680298,0.6234898018587336,0,0,0,0,-0.3108001138530689,0.75,Severe,0
None,278.38,0.0,0.0,90,Clouds,overcast clouds,2012-10-09 08:00:00,5765,8,1,0.8660254037844387,-0.4999999999999998,0.7818314824680298,0.6234898018587336,0,0,0,0,-0.22661569201926526,0.9,Severe,0
None,279.35,0.0,0.0,90,Clouds,overcast clouds,2012-10-09 09:00:00,5599,9,1,0.7071067811865476,-0.7071067811865475,0.7818314824680298,0.6234898018587336,0,0,0,0,-0.15029897316058083,0.9,Severe,0
None,281.37,0.0,0.0,90,Clouds,overcast clouds,2012-10-09 10:00:00,4534,10,1,0.49999999999999994,-0.8660254037844387,0.7818314824680298,0.6234898018587336,0,0,0,0,0.008628626936879836,0.9,High,0
None,283.11,0.0,0.0,90,Clouds,overcast clouds,2012-10-09 11:00:00,4691,11,1,0.258819045102521,-0.9659258262890682,0.7818314824680298,0.6234898018587336,0,0,0,0,0.14552665870400136,0.9,High,0
None,284.08,0.0,0.0,75,Clouds,broken clouds,2012-10-09 12:00:00,5067,12,1,1.2246467991473532e-16,-1.0,0.7818314824680298,0.6234898018587336,0,0,0,0,0.22184337756268133,0.75,Severe,0
None,285.14,0.0,0.0,75,Clouds,broken clouds,2012-10-09 13:00:00,5030,13,1,-0.2588190451025208,-0.9659258262890683,0.7818314824680298,0.6234898018587336,0,0,0,0,0.3052410290989735,0.75,Severe,0
None,286.35,0.0,0.0,90,Clouds,overcast clouds,2012-10-09 14:00:00,5300,14,1,-0.4999999999999997,-0.8660254037844388,0.7818314824680298,0.6234898018587336,0,0,0,0,0.4004402350979512,0.9,Severe,0
None,287.23,0.0,0.0,100,Rain,light rain,2012-10-09 15:00:00,5777,15,1,-0.7071067811865471,-0.7071067811865479,0.7818314824680298,0.6234898018587336,0,0,0,0,0.4696760212790234,1.0,Severe,0
None,288.53,0.0,0.0,90,Clouds,overcast clouds,2012-10-09 16:00:00,6349,16,1,-0.8660254037844385,-0.5000000000000004,0.7818314824680298,0.6234898018587336,0,0,0,0,0.5719561599556043,0.9,Severe,0
None,290.37,0.0,0.0,90,Clouds,overcast clouds,2012-10-09 17:00:00,6127,17,1,-0.9659258262890683,-0.25881904510252063,0.7818314824680298,0.6234898018587336,0,0,0,0,0.7167218946978495,0.9,Severe,0
None,290.13,0.0,0.0,90,Clouds,overcast clouds,2012-10-09 18:00:00,4460,18,1,-1.0,-1.8369701987210297e-16,0.7818314824680298,0.6234898018587336,0,0,0,0,0.6978394075575564,0.9,High,0
None,288.86,0.0,0.0,75,Clouds,broken clouds,2012-10-09 19:00:00,3418,19,1,-0.9659258262890684,0.2588190451025203,0.7818314824680298,0.6234898018587336,0,0,0,0,0.5979195797735097,0.75,High,0
None,287.36,0.0,0.0,90,Clouds,overcast clouds,2012-10-09 20:00:00,2775,20,1,-0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,0,0,0,0,0.4799040351466815,0.9,Medium,0
None,285.11,0.0,0.0,90,Clouds,overcast clouds,2012-10-09 21:00:00,2306,21,1,-0.7071067811865477,0.7071067811865474,0.7818314824680298,0.6234898018587336,0,0,0,0,0.3028807182064391,0.9,Medium,0
None,283.46,0.0,0.0,90,Clouds,overcast clouds,2012-10-09 22:00:00,1846,22,1,-0.5000000000000004,0.8660254037844384,0.7818314824680298,0.6234898018587336,0,0,0,0,0.17306361911692528,0.9,Medium,0
None,282.45,0.0,0.0,90,Clouds,overcast clouds,2012-10-09 23:00:00,947,23,1,-0.25881904510252157,0.9659258262890681,0.7818314824680298,0.6234898018587336,0,0,0,0,0.09359981906819495,0.9,Low,0
None,281.88,0.0,0.0,90,Clouds,overcast clouds,2012-10-10 00:00:00,494,0,2,0.0,1.0,0.9749279121818236,-0.22252093395631434,0,0,0,0,0.048753912110000734,0.9,Low,0
None,281.78,0.0,0.0,90,Clouds,overcast clouds,2012-10-10 01:00:00,332,1,2,0.25881904510252074,0.9659258262890683,0.9749279121818236,-0.22252093395631434,0,0,0,0,0.04088620913487706,0.9,Low,0
None,281.09,0.0,0.0,75,Clouds,broken clouds,2012-10-10 02:00:00,261,2,2,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434,0,0,0,0,-0.01340094139346377,0.75,Low,0
None,281.17,0.0,0.0,90,Clouds,overcast clouds,2012-10-10 03:00:00,361,3,2,0.7071067811865476,0.7071067811865476,0.9749279121818236,-0.22252093395631434,0,0,0,0,-0.007106779013363041,0.9,Low,0
None,281.25,0.0,0.0,92,Clear,sky is clear,2012-10-10 06:00:00,5875,6,2,1.0,6.123233995736766e-17,0.9749279121818236,-0.22252093395631434,0,0,0,0,-0.000812616633266785,0.92,Severe,0
None,281.25,0.0,0.0,99,Rain,light rain,2012-10-10 07:00:00,6793,7,2,0.9659258262890683,-0.25881904510252063,0.9749279121818236,-0.22252093395631434,0,0,0,0,-0.000812616633266785,0.99,Severe,0
None,281.25,0.0,0.0,99,Drizzle,light intensity drizzle,2012-10-10 07:00:00,6793,7,2,0.9659258262890683,-0.25881904510252063,0.9749279121818236,-0.22252093395631434,0,0,0,0,-0.000812616633266785,0.99,Severe,0
None,280.1,0.0,0.0,99,Rain,light rain,2012-10-10 08:00:00,6283,8,2,0.8660254037844387,-0.4999999999999998,0.9749279121818236,-0.22252093395631434,0,0,0,0,-0.09129120084716669,0.99,Severe,0
None,280.1,0.0,0.0,99,Drizzle,light intensity drizzle,2012-10-10 08:00:00,6283,8,2,0.8660254037844387,-0.4999999999999998,0.9749279121818236,-0.22252093395631434,0,0,0,0,-0.09129120084716669,0.99,Severe,0
None,279.61,0.0,0.0,99,Rain,light rain,2012-10-10 09:00:00,5680,9,2,0.7071067811865476,-0.7071067811865475,0.9749279121818236,-0.22252093395631434,0,0,0,0,-0.12984294542526464,0.99,Severe,0
None,279.61,0.0,0.0,99,Drizzle,light intensity drizzle,2012-10-10 09:00:00,5680,9,2,0.7071067811865476,-0.7071067811865475,0.9749279121818236,-0.22252093395631434,0,0,0,0,-0.12984294542526464,0.99,Severe,0
None,279.67,0.0,0.0,99,Clear,sky is clear,2012-10-10 10:00:00,4632,10,2,0.49999999999999994,-0.8660254037844387,0.9749279121818236,-0.22252093395631434,0,0,0,0,-0.12512232364019132,0.99,High,0
None,280.19,0.0,0.0,1,Clear,sky is clear,2012-10-10 11:00:00,4887,11,2,0.258819045102521,-0.9659258262890682,0.9749279121818236,-0.22252093395631434,0,0,0,0,-0.08421026816955895,0.01,High,0
None,282.09,0.0,0.0,75,Clouds,broken clouds,2012-10-10 12:00:00,5030,12,2,1.2246467991473532e-16,-1.0,0.9749279121818236,-0.22252093395631434,0,0,0,0,0.06527608835775509,0.75,Severe,0
None,282.26,0.0,0.0,75,Clouds,broken clouds,2012-10-10 13:00:00,5067,13,2,-0.2588190451025208,-0.9659258262890683,0.9749279121818236,-0.22252093395631434,0,0,0,0,0.07865118341546355,0.75,Severe,0
None,282.05,0.0,0.0,90,Clouds,overcast clouds,2012-10-10 14:00:00,5227,14,2,-0.4999999999999997,-0.8660254037844388,0.9749279121818236,-0.22252093395631434,0,0,0,0,0.062129007167709194,0.9,Severe,0
None,281.59,0.0,0.0,90,Clouds,overcast clouds,2012-10-10 15:00:00,5610,15,2,-0.7071067811865471,-0.7071067811865479,0.9749279121818236,-0.22252093395631434,0,0,0,0,0.02593757348214566,0.9,Severe,0
None,281.23,0.0,0.0,81,Clear,sky is clear,2012-10-10 16:00:00,6286,16,2,-0.8660254037844385,-0.5000000000000004,0.9749279121818236,-0.22252093395631434,0,0,0,0,-0.002386157228289731,0.81,Severe,0
None,282.6,0.0,0.0,81,Clear,sky is clear,2012-10-10 18:00:00,4775,18,2,-1.0,-1.8369701987210297e-16,0.9749279121818236,-0.22252093395631434,0,0,0,0,0.10540137353088046,0.81,High,0
None,282.6,0.0,0.0,81,Clear,sky is clear,2012-10-10 19:00:00,3340,19,2,-0.9659258262890684,0.2588190451025203,0.9749279121818236,-0.22252093395631434,0,0,0,0,0.10540137353088046,0.81,Medium,0
None,282.6,0.0,0.0,81,Clear,sky is clear,2012-10-10 20:00:00,3013,20,2,-0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,0,0,0,0,0.10540137353088046,0.81,Medium,0
None,282.6,0.0,0.0,81,Clear,sky is clear,2012-10-10 21:00:00,2603,21,2,-0.7071067811865477,0.7071067811865474,0.9749279121818236,-0.22252093395631434,0,0,0,0,0.10540137353088046,0.81,Medium,0
None,282.6,0.0,0.0,81,Clear,sky is clear,2012-10-10 22:00:00,1910,22,2,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.22252093395631434,0,0,0,0,0.10540137353088046,0.81,Medium,0
None,282.6,0.0,0.0,81,Clear,sky is clear,2012-10-10 23:00:00,1037,23,2,-0.25881904510252157,0.9659258262890681,0.9749279121818236,-0.22252093395631434,0,0,0,0,0.10540137353088046,0.81,Low,0
None,273.9,0.0,0.0,1,Clear,sky is clear,2012-10-11 01:00:00,347,1,3,0.25881904510252074,0.9659258262890683,0.43388373911755823,-0.900968867902419,0,0,0,0,-0.5790887853047272,0.01,Low,0
None,274.4,0.0,0.0,75,Clouds,broken clouds,2012-10-11 03:00:00,350,3,3,0.7071067811865476,0.7071067811865476,0.43388373911755823,-0.900968867902419,0,0,0,0,-0.5397502704291177,0.75,Low,0
None,274.05,0.0,0.0,75,Clouds,broken clouds,2012-10-11 04:00:00,850,4,3,0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,0,0,0,0,-0.5672872308420417,0.75,Low,0
None,273.71,0.0,0.0,40,Clouds,scattered clouds,2012-10-11 05:00:00,2791,5,3,0.9659258262890683,0.25881904510252074,0.43388373911755823,-0.900968867902419,0,0,0,0,-0.5940374209574586,0.4,Medium,0
None,272.66,0.0,0.0,1,Clear,sky is clear,2012-10-11 06:00:00,5809,6,3,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419,0,0,0,0,-0.6766483021962348,0.01,Severe,0
None,272.65,0.0,0.0,1,Clear,sky is clear,2012-10-11 07:00:00,6798,7,3,0.9659258262890683,-0.25881904510252063,0.43388373911755823,-0.900968867902419,0,0,0,0,-0.6774350724937508,0.01,Severe,0
None,272.52,0.0,0.0,1,Clear,sky is clear,2012-10-11 08:00:00,6304,8,3,0.8660254037844387,-0.4999999999999998,0.43388373911755823,-0.900968867902419,0,0,0,0,-0.6876630863614088,0.01,Severe,0
None,275.19,0.0,0.0,20,Clouds,few clouds,2012-10-11 09:00:00,5291,9,3,0.7071067811865476,-0.7071067811865475,0.43388373911755823,-0.900968867902419,0,0,0,0,-0.4775954169256532,0.2,Severe,0
None,275.34,0.0,0.0,1,Clear,sky is clear,2012-10-11 10:00:00,4638,10,3,0.49999999999999994,-0.8660254037844387,0.43388373911755823,-0.900968867902419,0,0,0,0,-0.4657938624629722,0.01,High,0
None,284.1,0.0,0.0,50,Clear,sky is clear,2012-10-11 14:00:00,5557,14,3,-0.4999999999999997,-0.8660254037844388,0.43388373911755823,-0.900968867902419,0,0,0,0,0.22341691815770875,0.5,Severe,0
None,284.1,0.0,0.0,50,Clear,sky is clear,2012-10-11 15:00:00,5818,15,3,-0.7071067811865471,-0.7071067811865479,0.43388373911755823,-0.900968867902419,0,0,0,0,0.22341691815770875,0.5,Severe,0
None,283.78,0.0,0.0,75,Clouds,broken clouds,2012-10-11 16:00:00,6272,16,3,-0.8660254037844385,-0.5000000000000004,0.43388373911755823,-0.900968867902419,0,0,0,0,0.19824026863731478,0.75,Severe,0
None,283.52,0.0,0.0,75,Clouds,broken clouds,2012-10-11 17:00:00,5944,17,3,-0.9659258262890683,-0.25881904510252063,0.43388373911755823,-0.900968867902419,0,0,0,0,0.1777842409019986,0.75,Severe,0
None,283.32,0.0,0.0,90,Clouds,overcast clouds,2012-10-11 18:00:00,4949,18,3,-1.0,-1.8369701987210297e-16,0.43388373911755823,-0.900968867902419,0,0,0,0,0.1620488349517557,0.9,Severe,0
None,282.06,0.0,0.0,90,Clouds,overcast clouds,2012-10-11 19:00:00,3511,19,3,-0.9659258262890684,0.2588190451025203,0.43388373911755823,-0.900968867902419,0,0,0,0,0.06291577746522067,0.9,High,0
None,281.95,0.0,0.0,90,Clouds,overcast clouds,2012-10-11 20:00:00,3039,20,3,-0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,0,0,0,0,0.05426130419258552,0.9,Medium,0
None,281.81,0.0,0.0,90,Clouds,overcast clouds,2012-10-11 21:00:00,2679,21,3,-0.7071067811865477,0.7071067811865474,0.43388373911755823,-0.900968867902419,0,0,0,0,0.043246520027415955,0.9,Medium,0
None,282.16,0.0,0.0,90,Clouds,overcast clouds,2012-10-11 22:00:00,2094,22,3,-0.5000000000000004,0.8660254037844384,0.43388373911755823,-0.900968867902419,0,0,0,0,0.07078348044034434,0.9,Medium,0
None,282.53,0.0,0.0,90,Clouds,overcast clouds,2012-10-11 23:00:00,1284,23,3,-0.25881904510252157,0.9659258262890681,0.43388373911755823,-0.900968867902419,0,0,0,0,0.0998939814482912,0.9,Medium,0
None,283.91,0.0,0.0,90,Clouds,overcast clouds,2012-10-12 00:00:00,630,0,4,0.0,1.0,-0.433883739117558,-0.9009688679024191,0,0,0,0,0.20846828250497734,0.9,Low,0
None,284.64,0.0,0.0,90,Clouds,overcast clouds,2012-10-12 01:00:00,410,1,4,0.25881904510252074,0.9659258262890683,-0.433883739117558,-0.9009688679024191,0,0,0,0,0.2659025142233641,0.9,Low,0
None,284.61,0.0,0.0,90,Clouds,overcast clouds,2012-10-12 02:00:00,331,2,4,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191,0,0,0,0,0.26354220333082967,0.9,Low,0
None,283.18,0.0,0.0,72,Drizzle,light intensity drizzle,2012-10-12 03:00:00,372,3,4,0.7071067811865476,0.7071067811865476,-0.433883739117558,-0.9009688679024191,0,0,0,0,0.15103405078658613,0.72,Low,0
None,282.26,0.0,0.0,72,Rain,light rain,2012-10-12 04:00:00,739,4,4,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,0,0,0,0,0.07865118341546355,0.72,Low,0
None,280.77,0.0,0.0,72,Drizzle,light intensity drizzle,2012-10-12 05:00:00,2561,5,4,0.9659258262890683,0.25881904510252074,-0.433883739117558,-0.9009688679024191,0,0,0,0,-0.038577590913853266,0.72,Medium,0
None,278.53,0.0,0.0,75,Clouds,broken clouds,2012-10-12 06:00:00,5586,6,4,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191,0,0,0,0,-0.2148141375565842,0.75,Severe,0
None,277.64,0.0,0.0,75,Clouds,broken clouds,2012-10-12 07:00:00,6992,7,4,0.9659258262890683,-0.25881904510252063,-0.433883739117558,-0.9009688679024191,0,0,0,0,-0.2848366940351679,0.75,Severe,0
None,277.9,0.0,0.0,90,Clouds,overcast clouds,2012-10-12 08:00:00,5860,8,4,0.8660254037844387,-0.4999999999999998,-0.433883739117558,-0.9009688679024191,0,0,0,0,-0.26438066629985174,0.9,Severe,0
None,278.18,0.0,0.0,90,Clouds,overcast clouds,2012-10-12 09:00:00,5230,9,4,0.7071067811865476,-0.7071067811865475,-0.433883739117558,-0.9009688679024191,0,0,0,0,-0.24235109796950813,0.9,Severe,0
None,279.29,0.0,0.0,75,Clouds,broken clouds,2012-10-12 10:00:00,4864,10,4,0.49999999999999994,-0.8660254037844387,-0.433883739117558,-0.9009688679024191,0,0,0,0,-0.15501959494565412,0.75,High,0
None,280.45,0.0,0.0,75,Clouds,broken clouds,2012-10-12 11:00:00,5146,11,4,0.258819045102521,-0.9659258262890682,-0.433883739117558,-0.9009688679024191,0,0,0,0,-0.06375424043424277,0.75,Severe,0
None,280.95,0.0,0.0,40,Clouds,scattered clouds,2012-10-12 12:00:00,5526,12,4,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,0,0,0,0,-0.024415725558633337,0.4,Severe,0
None,281.74,0.0,0.0,40,Clouds,scattered clouds,2012-10-12 13:00:00,5383,13,4,-0.2588190451025208,-0.9659258262890683,-0.433883739117558,-0.9009688679024191,0,0,0,0,0.03773912794483117,0.4,Severe,0
None,281.84,0.0,0.0,75,Clouds,broken clouds,2012-10-12 14:00:00,5758,14,4,-0.4999999999999997,-0.8660254037844388,-0.433883739117558,-0.9009688679024191,0,0,0,0,0.045606830919950374,0.75,Severe,0
None,282.45,0.0,0.0,75,Clouds,broken clouds,2012-10-12 15:00:00,5889,15,4,-0.7071067811865471,-0.7071067811865479,-0.433883739117558,-0.9009688679024191,0,0,0,0,0.09359981906819495,0.75,Severe,0
None,282.2,0.0,0.0,75,Clouds,broken clouds,2012-10-12 16:00:00,6057,16,4,-0.8660254037844385,-0.5000000000000004,-0.433883739117558,-0.9009688679024191,0,0,0,0,0.07393056163039023,0.75,Severe,0
None,281.54,0.0,0.0,40,Clouds,scattered clouds,2012-10-12 17:00:00,6028,17,4,-0.9659258262890683,-0.25881904510252063,-0.433883739117558,-0.9009688679024191,0,0,0,0,0.022003721994588294,0.4,Severe,0
None,280.21,0.0,0.0,20,Clouds,few clouds,2012-10-12 18:00:00,5257,18,4,-1.0,-1.8369701987210297e-16,-0.433883739117558,-0.9009688679024191,0,0,0,0,-0.08263672757453601,0.2,Severe,0
None,282.2,0.0,0.0,56,Clear,sky is clear,2012-10-12 23:00:00,1897,23,4,-0.25881904510252157,0.9659258262890681,-0.433883739117558,-0.9009688679024191,0,0,0,0,0.07393056163039023,0.56,Medium,0
None,272.58,0.0,0.0,1,Clear,sky is clear,2012-10-13 00:00:00,1335,0,5,0.0,1.0,-0.9749279121818236,-0.2225209339563146,1,0,0,0,-0.6829424645763356,0.01,Medium,0
None,272.06,0.0,0.0,1,Clear,sky is clear,2012-10-13 01:00:00,769,1,5,0.25881904510252074,0.9659258262890683,-0.9749279121818236,-0.2225209339563146,1,0,0,0,-0.7238545200469679,0.01,Low,0
None,270.99,0.0,0.0,1,Clear,sky is clear,2012-10-13 02:00:00,570,2,5,0.49999999999999994,0.8660254037844387,-0.9749279121818236,-0.2225209339563146,1,0,0,0,-0.8080389418807715,0.01,Low,0
None,270.29,0.0,0.0,20,Clouds,few clouds,2012-10-13 03:00:00,413,3,5,0.7071067811865476,0.7071067811865476,-0.9749279121818236,-0.2225209339563146,1,0,0,0,-0.8631128627066238,0.2,Low,0
None,269.48,0.0,0.0,1,Clear,sky is clear,2012-10-13 04:00:00,399,4,5,0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,1,0,0,0,-0.9268412568051113,0.01,Low,0
