promo,temp_c,rain_mm,humidity,staff_count,department,dept_note,date_time,checkouts
,28.47,0.0,56.7,10,General,mixed baskets,2022-04-24 11:00:00,115
,21.81,0.0,47.1,12,Dairy,milk and yogurt aisle,2022-04-24 12:00:00,124
,25.35,0.18,46.1,12,Produce,fresh fruit and veg,2022-04-24 13:00:00,110
,25.98,0.19,46.8,13,Dairy,milk and yogurt aisle,2022-04-24 14:00:00,55
,28.73,1.21,60.6,8,Produce,fresh fruit and veg,2022-04-24 15:00:00,67
,24.63,1.72,39.4,5,General,mixed baskets,2022-04-24 16:00:00,63
,25.91,0.0,68.3,7,General,mixed baskets,2022-04-24 17:00:00,108
,24.54,0.0,67.1,13,Bakery,bread and pastry,2022-04-24 18:00:00,92
,27.95,0.0,64.4,12,Dairy,milk and yogurt aisle,2022-04-24 19:00:00,93
,27.59,1.15,56.4,12,Produce,fresh fruit and veg,2022-04-24 20:00:00,81
,24.28,0.0,49.3,6,Dairy,milk and yogurt aisle,2022-04-24 21:00:00,77
,26.61,0.32,59.7,3,Produce,fresh fruit and veg,2022-04-24 22:00:00,43
,21.56,0.0,45.9,5,Dairy,milk and yogurt aisle,2022-04-24 23:00:00,62
,25.37,0.0,71.4,7,Dairy,milk and yogurt aisle,2022-04-25 00:00:00,29
,22.99,0.8,52.2,11,Frozen,frozen foods,2022-04-25 01:00:00,44
,24.17,0.0,63.9,8,Bakery,bread and pastry,2022-04-25 02:00:00,48
,27.72,0.37,62.0,6,Frozen,frozen foods,2022-04-25 03:00:00,20
,30.57,0.0,51.1,4,Dairy,milk and yogurt aisle,2022-04-25 04:00:00,37
,25.73,0.0,52.8,6,Dairy,milk and yogurt aisle,2022-04-25 05:00:00,18
,24.87,0.0,48.1,6,Produce,fresh fruit and veg,2022-04-25 06:00:00,56
,24.39,0.97,58.3,6,Bakery,bread and pastry,2022-04-25 07:00:00,34
,27.09,0.0,59.3,10,General,mixed baskets,2022-04-25 08:00:00,21
,24.78,0.0,54.7,4,Bakery,bread and pastry,2022-04-25 09:00:00,31
,27.67,0.0,51.9,12,Dairy,milk and yogurt aisle,2022-04-25 10:00:00,110
,29.07,0.0,54.8,9,Frozen,frozen foods,2022-04-25 11:00:00,112
,26.8,0.38,65.5,7,Frozen,frozen foods,2022-04-25 12:00:00,110
,24.27,0.0,61.7,8,Produce,fresh fruit and veg,2022-04-25 13:00:00,85
,27.14,0.35,59.6,12,Frozen,frozen foods,2022-04-25 14:00:00,38
,23.52,0.0,49.7,6,Produce,fresh fruit and veg,2022-04-25 15:00:00,59
,20.85,0.0,50.9,9,Produce,fresh fruit and veg,2022-04-25 16:00:00,31
,28.09,0.0,58.5,6,General,mixed baskets,2022-04-25 17:00:00,70
,30.03,0.55,53.2,7,General,mixed baskets,2022-04-25 18:00:00,63
,28.55,0.0,49.2,10,Frozen,frozen foods,2022-04-25 19:00:00,61
,24.35,0.0,65.3,9,General,mixed baskets,2022-04-25 20:00:00,89
,16.8,0.0,55.5,10,Bakery,bread and pastry,2022-04-25 21:00:00,47
,23.41,0.0,56.4,5,Frozen,frozen foods,2022-04-25 22:00:00,45
,26.79,0.0,50.0,3,Produce,fresh fruit and veg,2022-04-25 23:00:00,46
,24.19,0.0,56.8,5,General,mixed baskets,2022-04-26 00:00:00,52
,28.64,0.0,61.0,3,General,mixed baskets,2022-04-26 01:00:00,58
,23.14,0.0,56.7,4,Bakery,bread and pastry,2022-04-26 02:00:00,39
,26.4,0.0,43.0,4,General,mixed baskets,2022-04-26 03:00:00,35
,25.72,0.0,50.8,8,Dairy,milk and yogurt aisle,2022-04-26 04:00:00,27
,25.81,0.0,58.8,9,Produce,fresh fruit and veg,2022-04-26 05:00:00,52
,21.65,0.0,56.4,8,General,mixed baskets,2022-04-26 06:00:00,33
,24.9,0.0,62.4,3,General,mixed baskets,2022-04-26 07:00:00,22
,25.81,0.0,52.2,10,General,mixed baskets,2022-04-26 08:00:00,36
,24.15,0.0,54.1,9,General,mixed baskets,2022-04-26 09:00:00,40
,21.87,0.0,61.6,9,Dairy,milk and yogurt aisle,2022-04-26 10:00:00,104
,23.92,0.0,54.1,10,Bakery,bread and pastry,2022-04-26 11:00:00,107
,22.75,0.0,61.2,7,Dairy,milk and yogurt aisle,2022-04-26 12:00:00,86
,26.0,0.0,40.7,8,General,mixed baskets,2022-04-26 13:00:00,85
,27.56,0.0,47.0,12,Bakery,bread and pastry,2022-04-26 14:00:00,36
,25.95,0.0,61.7,13,General,mixed baskets,2022-04-26 15:00:00,25
,26.05,0.0,60.8,7,General,mixed baskets,2022-04-26 16:00:00,38
,24.68,0.0,60.4,10,General,mixed baskets,2022-04-26 17:00:00,80
,25.61,0.0,61.6,5,Bakery,bread and pastry,2022-04-26 18:00:00,75
,20.25,0.0,61.7,9,General,mixed baskets,2022-04-26 19:00:00,55
,25.31,0.0,45.7,8,Dairy,milk and yogurt aisle,2022-04-26 20:00:00,60
,27.34,0.47,68.4,10,Bakery,bread and pastry,2022-04-26 21:00:00,55
,23.8,0.0,61.2,4,General,mixed baskets,2022-04-26 22:00:00,27
,26.85,0.93,47.9,5,General,mixed baskets,2022-04-26 23:00:00,48
,21.29,0.0,44.1,7,General,mixed baskets,2022-04-27 00:00:00,47
,25.17,0.0,57.6,6,Frozen,frozen foods,2022-04-27 01:00:00,36
,24.58,0.0,49.0,9,Frozen,frozen foods,2022-04-27 02:00:00,28
,26.22,0.0,58.4,11,Produce,fresh fruit and veg,2022-04-27 03:00:00,42
,25.41,0.0,52.0,6,Frozen,frozen foods,2022-04-27 04:00:00,29
,30.62,0.0,42.6,5,Frozen,frozen foods,2022-04-27 05:00:00,37
,17.08,0.0,47.7,8,Bakery,bread and pastry,2022-04-27 06:00:00,41
,21.41,0.12,51.7,6,Produce,fresh fruit and veg,2022-04-27 07:00:00,31
,23.35,0.0,54.2,4,General,mixed baskets,2022-04-27 08:00:00,37
,25.28,0.0,60.5,11,General,mixed baskets,2022-04-27 09:00:00,36
,23.42,0.0,49.1,10,Bakery,bread and pastry,2022-04-27 10:00:00,80
,23.35,0.0,58.0,11,General,mixed baskets,2022-04-27 11:00:00,92
,21.09,0.0,52.5,12,Frozen,frozen foods,2022-04-27 12:00:00,87
,21.63,0.0,53.3,5,Produce,fresh fruit and veg,2022-04-27 13:00:00,73
,22.85,3.36,46.3,11,Dairy,milk and yogurt aisle,2022-04-27 14:00:00,35
,28.84,0.0,50.3,5,General,mixed baskets,2022-04-27 15:00:00,36
,23.0,0.0,42.9,10,General,mixed baskets,2022-04-27 16:00:00,32
,31.95,0.0,59.6,10,General,mixed baskets,2022-04-27 17:00:00,50
,27.71,0.0,62.8,13,Produce,fresh fruit and veg,2022-04-27 18:00:00,84
,24.31,0.0,57.7,8,Produce,fresh fruit and veg,2022-04-27 19:00:00,83
,27.09,0.0,70.5,12,Produce,fresh fruit and veg,2022-04-27 20:00:00,82
,27.61,0.0,56.3,3,Dairy,milk and yogurt aisle,2022-04-27 21:00:00,43
,22.03,0.0,60.9,3,General,mixed baskets,2022-04-27 22:00:00,24
,20.97,0.0,51.6,7,General,mixed baskets,2022-04-27 23:00:00,41
,28.67,0.0,57.1,8,General,mixed baskets,2022-04-28 00:00:00,28
,22.57,0.0,46.3,6,Bakery,bread and pastry,2022-04-28 01:00:00,66
,27.16,0.0,51.9,8,Bakery,bread and pastry,2022-04-28 02:00:00,33
,26.69,1.33,66.4,3,General,mixed baskets,2022-04-28 03:00:00,48
,20.79,0.0,54.2,5,Produce,fresh fruit and veg,2022-04-28 04:00:00,21
,26.61,0.0,51.7,5,General,mixed baskets,2022-04-28 05:00:00,25
,26.4,5.29,69.2,8,Produce,fresh fruit and veg,2022-04-28 06:00:00,33
,28.21,0.0,58.2,11,Produce,fresh fruit and veg,2022-04-28 07:00:00,48
,24.9,0.0,65.0,6,Produce,fresh fruit and veg,2022-04-28 08:00:00,46
,26.13,0.0,42.5,10,Produce,fresh fruit and veg,2022-04-28 09:00:00,43
,25.94,0.0,54.1,8,Frozen,frozen foods,2022-04-28 10:00:00,72
,24.4,0.0,53.2,8,General,mixed baskets,2022-04-28 11:00:00,108
,29.1,0.0,52.4,6,General,mixed baskets,2022-04-28 12:00:00,83
,27.42,0.0,54.1,5,Bakery,bread and pastry,2022-04-28 13:00:00,114
,28.85,0.0,58.3,11,Frozen,frozen foods,2022-04-28 14:00:00,62
,25.88,0.0,63.5,11,Produce,fresh fruit and veg,2022-04-28 15:00:00,49
,27.92,0.0,40.7,10,Frozen,frozen foods,2022-04-28 16:00:00,51
,22.59,0.0,44.9,5,Dairy,milk and yogurt aisle,2022-04-28 17:00:00,59
,23.43,0.0,55.1,11,Bakery,bread and pastry,2022-04-28 18:00:00,105
,27.5,0.0,42.8,10,Frozen,frozen foods,2022-04-28 19:00:00,77
,24.42,0.0,57.8,9,General,mixed baskets,2022-04-28 20:00:00,86
,23.99,0.0,47.5,5,General,mixed baskets,2022-04-28 21:00:00,29
,25.38,0.0,53.1,4,Bakery,bread and pastry,2022-04-28 22:00:00,39
,21.01,0.0,45.0,9,Produce,fresh fruit and veg,2022-04-28 23:00:00,25
,25.34,0.0,47.0,10,General,mixed baskets,2022-04-29 00:00:00,37
,26.15,0.0,75.7,5,Produce,fresh fruit and veg,2022-04-29 01:00:00,40
,24.12,0.0,51.5,3,Frozen,frozen foods,2022-04-29 02:00:00,43
,22.1,0.0,65.5,11,Produce,fresh fruit and veg,2022-04-29 03:00:00,56
,29.32,0.0,53.8,8,Bakery,bread and pastry,2022-04-29 04:00:00,45
,25.99,0.0,59.1,7,General,mixed baskets,2022-04-29 05:00:00,42
,22.35,0.0,47.8,8,Frozen,frozen foods,2022-04-29 06:00:00,40
,23.44,2.11,64.3,3,Produce,fresh fruit and veg,2022-04-29 07:00:00,64
,20.86,0.0,50.0,10,General,mixed baskets,2022-04-29 08:00:00,33
,20.55,0.0,31.6,10,General,mixed baskets,2022-04-29 09:00:00,54
,20.12,0.0,33.2,13,General,mixed baskets,2022-04-29 10:00:00,71
,22.82,2.52,60.7,10,Dairy,milk and yogurt aisle,2022-04-29 11:00:00,84
,25.98,0.0,59.3,10,General,mixed baskets,2022-04-29 12:00:00,99
,26.78,0.0,47.9,9,General,mixed baskets,2022-04-29 13:00:00,93
,24.63,0.0,45.6,10,Bakery,bread and pastry,2022-04-29 14:00:00,76
,27.49,0.0,49.5,12,Produce,fresh fruit and veg,2022-04-29 15:00:00,70
,26.35,0.16,67.5,12,General,mixed baskets,2022-04-29 16:00:00,21
,22.03,0.0,39.4,5,General,mixed baskets,2022-04-29 17:00:00,62
,22.8,0.0,59.1,5,Produce,fresh fruit and veg,2022-04-29 18:00:00,73
,25.64,2.52,70.6,11,General,mixed baskets,2022-04-29 19:00:00,95
,26.63,0.0,43.2,6,Bakery,bread and pastry,2022-04-29 20:00:00,88
,27.65,0.0,46.6,11,Bakery,bread and pastry,2022-04-29 21:00:00,43
,21.47,0.0,50.8,9,General,mixed baskets,2022-04-29 22:00:00,23
,20.04,0.0,48.6,11,General,mixed baskets,2022-04-29 23:00:00,29
,29.93,0.0,61.5,4,Produce,fresh fruit and veg,2022-04-30 00:00:00,27
,24.17,0.0,54.6,5,Dairy,milk and yogurt aisle,2022-04-30 01:00:00,41
,27.38,0.0,49.7,9,Frozen,frozen foods,2022-04-30 02:00:00,65
,24.96,0.0,56.8,11,Bakery,bread and pastry,2022-04-30 03:00:00,69
,21.41,0.0,63.6,10,Dairy,milk and yogurt aisle,2022-04-30 04:00:00,44
,28.4,0.0,51.0,3,Bakery,bread and pastry,2022-04-30 05:00:00,61
,26.07,0.0,47.4,11,General,mixed baskets,2022-04-30 06:00:00,79
,28.6,0.0,61.3,9,General,mixed baskets,2022-04-30 07:00:00,62
,26.42,0.0,67.7,11,Produce,fresh fruit and veg,2022-04-30 08:00:00,56
,22.42,0.0,66.4,7,Frozen,frozen foods,2022-04-30 09:00:00,67
,24.81,1.19,64.0,10,Produce,fresh fruit and veg,2022-04-30 10:00:00,121
,27.41,0.0,52.8,13,Bakery,bread and pastry,2022-04-30 11:00:00,116
,23.18,1.96,66.6,8,Bakery,bread and pastry,2022-04-30 12:00:00,108
,25.39,0.0,58.8,10,Produce,fresh fruit and veg,2022-04-30 13:00:00,109
,27.84,0.0,59.3,5,General,mixed baskets,2022-04-30 14:00:00,61
,21.81,0.0,54.2,8,General,mixed baskets,2022-04-30 15:00:00,53
,23.99,0.0,62.7,7,Produce,fresh fruit and veg,2022-04-30 16:00:00,76
,25.37,0.0,61.5,13,Produce,fresh fruit and veg,2022-04-30 17:00:00,105
,27.33,0.0,44.6,9,Bakery,bread and pastry,2022-04-30 18:00:00,108
,24.69,6.89,80.9,13,General,mixed baskets,2022-04-30 19:00:00,119
,23.13,0.0,46.7,13,General,mixed baskets,2022-04-30 20:00:00,114
,26.34,0.0,55.5,6,General,mixed baskets,2022-04-30 21:00:00,77
,23.41,0.0,53.5,9,Frozen,frozen foods,2022-04-30 22:00:00,64
,25.99,0.0,58.5,3,General,mixed baskets,2022-04-30 23:00:00,57
,25.77,0.0,50.7,3,Produce,fresh fruit and veg,2022-05-01 00:00:00,87
,24.38,3.57,62.5,8,Produce,fresh fruit and veg,2022-05-01 01:00:00,51
,27.03,0.0,50.6,4,General,mixed baskets,2022-05-01 02:00:00,52
,27.84,1.53,55.4,3,Dairy,milk and yogurt aisle,2022-05-01 03:00:00,49
,21.61,0.0,43.4,8,General,mixed baskets,2022-05-01 04:00:00,62
,26.19,0.0,58.8,3,Frozen,frozen foods,2022-05-01 05:00:00,65
,24.47,0.0,50.1,11,General,mixed baskets,2022-05-01 06:00:00,72
,24.13,0.0,57.5,7,General,mixed baskets,2022-05-01 07:00:00,57
,25.11,0.0,54.7,4,General,mixed baskets,2022-05-01 08:00:00,39
,27.85,0.0,58.1,9,Bakery,bread and pastry,2022-05-01 09:00:00,63
,24.53,0.0,59.4,11,Bakery,bread and pastry,2022-05-01 10:00:00,126
,24.09,0.0,44.5,8,Bakery,bread and pastry,2022-05-01 11:00:00,115
,21.76,0.0,53.9,13,Frozen,frozen foods,2022-05-01 12:00:00,113
,24.49,0.0,56.3,9,Dairy,milk and yogurt aisle,2022-05-01 13:00:00,121
,24.91,0.23,50.0,12,Produce,fresh fruit and veg,2022-05-01 14:00:00,77
,22.52,0.0,49.6,13,Dairy,milk and yogurt aisle,2022-05-01 15:00:00,59
,24.15,0.0,57.7,10,Bakery,bread and pastry,2022-05-01 16:00:00,43
,26.12,0.35,66.0,5,Dairy,milk and yogurt aisle,2022-05-01 17:00:00,88
,28.41,0.0,59.2,5,Bakery,bread and pastry,2022-05-01 18:00:00,93
,24.22,0.0,60.4,9,Frozen,frozen foods,2022-05-01 19:00:00,73
,29.93,0.14,57.8,5,General,mixed baskets,2022-05-01 20:00:00,104
,27.44,0.0,69.9,6,Dairy,milk and yogurt aisle,2022-05-01 21:00:00,50
,27.13,0.0,55.2,7,Bakery,bread and pastry,2022-05-01 22:00:00,66
,26.45,0.0,62.1,10,Frozen,frozen foods,2022-05-01 23:00:00,62
,25.15,0.0,81.6,11,Produce,fresh fruit and veg,2022-05-02 00:00:00,36
,23.34,0.0,57.9,5,Dairy,milk and yogurt aisle,2022-05-02 01:00:00,59
,24.75,0.0,54.8,5,Frozen,frozen foods,2022-05-02 02:00:00,33
,25.08,0.0,42.6,7,General,mixed baskets,2022-05-02 03:00:00,31
,25.34,0.0,42.1,4,Dairy,milk and yogurt aisle,2022-05-02 04:00:00,43
,28.8,0.0,71.8,6,Bakery,bread and pastry,2022-05-02 05:00:00,50
,29.96,0.0,55.4,9,Dairy,milk and yogurt aisle,2022-05-02 06:00:00,39
,26.3,0.0,47.7,5,General,mixed baskets,2022-05-02 07:00:00,28
,27.47,2.55,58.7,5,Dairy,milk and yogurt aisle,2022-05-02 08:00:00,48
,23.25,0.0,46.1,10,Dairy,milk and yogurt aisle,2022-05-02 09:00:00,47
,20.01,0.0,54.8,13,Dairy,milk and yogurt aisle,2022-05-02 10:00:00,119
,24.73,0.62,51.6,10,Dairy,milk and yogurt aisle,2022-05-02 11:00:00,92
,25.61,0.0,59.5,8,Dairy,milk and yogurt aisle,2022-05-02 12:00:00,97
,28.5,0.44,68.1,13,Produce,fresh fruit and veg,2022-05-02 13:00:00,88
,31.05,0.0,58.8,5,Produce,fresh fruit and veg,2022-05-02 14:00:00,22
,25.67,0.0,55.3,5,Dairy,milk and yogurt aisle,2022-05-02 15:00:00,40
,28.27,0.0,55.2,11,General,mixed baskets,2022-05-02 16:00:00,50
,27.79,0.0,65.8,9,Bakery,bread and pastry,2022-05-02 17:00:00,62
,25.56,1.15,47.9,10,General,mixed baskets,2022-05-02 18:00:00,66
,27.09,0.0,47.4,10,Dairy,milk and yogurt aisle,2022-05-02 19:00:00,60
,25.98,0.0,50.6,8,General,mixed baskets,2022-05-02 20:00:00,91
,28.91,0.0,45.5,7,Bakery,bread and pastry,2022-05-02 21:00:00,32
,22.39,0.0,59.0,4,Produce,fresh fruit and veg,2022-05-02 22:00:00,46
,19.24,0.0,51.9,8,Bakery,bread and pastry,2022-05-02 23:00:00,29
,25.3,0.0,47.4,8,Produce,fresh fruit and veg,2022-05-03 00:00:00,40
,27.28,0.0,59.3,9,Produce,fresh fruit and veg,2022-05-03 01:00:00,32
,27.6,0.0,54.3,11,Frozen,frozen foods,2022-05-03 02:00:00,11
,23.56,0.0,58.2,10,Produce,fresh fruit and veg,2022-05-03 03:00:00,40
,26.34,0.0,54.9,5,General,mixed baskets,2022-05-03 04:00:00,46
,23.35,0.0,50.8,11,General,mixed baskets,2022-05-03 05:00:00,14
,26.69,0.0,46.5,9,Bakery,bread and pastry,2022-05-03 06:00:00,37
,23.12,0.0,58.6,4,Produce,fresh fruit and veg,2022-05-03 07:00:00,34
,22.3,0.0,47.6,9,Bakery,bread and pastry,2022-05-03 08:00:00,27
,27.34,0.0,63.1,4,Produce,fresh fruit and veg,2022-05-03 09:00:00,36
,21.85,0.21,57.6,12,Frozen,frozen foods,2022-05-03 10:00:00,71
,21.31,0.49,56.2,10,Frozen,frozen foods,2022-05-03 11:00:00,98
,26.97,0.0,48.6,10,General,mixed baskets,2022-05-03 12:00:00,109
,25.24,0.0,68.0,13,Produce,fresh fruit and veg,2022-05-03 13:00:00,79
,19.2,0.0,52.9,8,General,mixed baskets,2022-05-03 14:00:00,39
,27.95,3.97,71.2,7,Produce,fresh fruit and veg,2022-05-03 15:00:00,57
,21.92,0.0,49.9,7,Bakery,bread and pastry,2022-05-03 16:00:00,41
,23.86,0.0,64.2,7,General,mixed baskets,2022-05-03 17:00:00,68
,24.71,0.0,58.4,7,General,mixed baskets,2022-05-03 18:00:00,64
,30.03,0.0,63.2,6,Dairy,milk and yogurt aisle,2022-05-03 19:00:00,77
,24.93,0.0,61.6,12,Bakery,bread and pastry,2022-05-03 20:00:00,73
,27.25,0.0,54.1,3,General,mixed baskets,2022-05-03 21:00:00,47
,24.65,0.0,48.2,3,General,mixed baskets,2022-05-03 22:00:00,21
,26.27,0.0,55.6,7,General,mixed baskets,2022-05-03 23:00:00,52
,21.4,0.0,50.0,6,General,mixed baskets,2022-05-04 00:00:00,35
,24.93,4.87,66.8,8,General,mixed baskets,2022-05-04 01:00:00,47
,23.39,0.0,68.6,8,Bakery,bread and pastry,2022-05-04 02:00:00,31
,22.39,2.3,69.5,4,Bakery,bread and pastry,2022-05-04 03:00:00,24
,25.67,0.0,57.8,7,Frozen,frozen foods,2022-05-04 04:00:00,33
,27.52,0.0,60.6,6,Dairy,milk and yogurt aisle,2022-05-04 05:00:00,28
,26.11,0.35,63.5,11,Bakery,bread and pastry,2022-05-04 06:00:00,35
,24.13,0.0,57.2,6,Dairy,milk and yogurt aisle,2022-05-04 07:00:00,47
,26.76,0.0,55.0,10,Produce,fresh fruit and veg,2022-05-04 08:00:00,52
,22.15,3.35,66.5,8,Dairy,milk and yogurt aisle,2022-05-04 09:00:00,42
,25.72,0.0,59.4,12,General,mixed baskets,2022-05-04 10:00:00,88
,26.22,0.0,71.8,9,Produce,fresh fruit and veg,2022-05-04 11:00:00,89
,24.71,0.0,46.5,6,Bakery,bread and pastry,2022-05-04 12:00:00,102
,24.29,0.0,56.1,12,General,mixed baskets,2022-05-04 13:00:00,108
,25.23,0.0,51.4,8,Dairy,milk and yogurt aisle,2022-05-04 14:00:00,36
,23.51,0.0,74.4,6,Frozen,frozen foods,2022-05-04 15:00:00,38
,24.37,0.0,51.6,5,Dairy,milk and yogurt aisle,2022-05-04 16:00:00,30
,26.76,0.0,65.6,12,Produce,fresh fruit and veg,2022-05-04 17:00:00,77
,20.12,0.0,60.5,10,Produce,fresh fruit and veg,2022-05-04 18:00:00,86
,28.04,0.0,59.6,12,General,mixed baskets,2022-05-04 19:00:00,40
,26.06,0.0,64.2,13,Bakery,bread and pastry,2022-05-04 20:00:00,78
,25.46,1.31,63.0,8,Dairy,milk and yogurt aisle,2022-05-04 21:00:00,33
,22.41,0.0,53.4,4,Dairy,milk and yogurt aisle,2022-05-04 22:00:00,12
,23.89,0.0,70.7,7,Bakery,bread and pastry,2022-05-04 23:00:00,43
,23.35,0.0,46.7,9,Produce,fresh fruit and veg,2022-05-05 00:00:00,38
,26.54,0.0,41.2,5,Dairy,milk and yogurt aisle,2022-05-05 01:00:00,44
,26.41,0.0,49.7,11,Produce,fresh fruit and veg,2022-05-05 02:00:00,23
,27.71,0.0,61.3,9,General,mixed baskets,2022-05-05 03:00:00,65
,24.98,0.0,50.6,10,General,mixed baskets,2022-05-05 04:00:00,41
,19.78,0.0,56.6,6,General,mixed baskets,2022-05-05 05:00:00,35
,22.41,0.0,63.2,7,Bakery,bread and pastry,2022-05-05 06:00:00,58
,23.9,0.0,61.3,11,General,mixed baskets,2022-05-05 07:00:00,47
,25.63,0.0,59.1,6,General,mixed baskets,2022-05-05 08:00:00,49
,21.06,2.49,72.1,3,Bakery,bread and pastry,2022-05-05 09:00:00,53
,24.3,0.0,56.3,12,Bakery,bread and pastry,2022-05-05 10:00:00,70
,24.95,0.0,64.4,11,Frozen,frozen foods,2022-05-05 11:00:00,115
,23.3,0.0,57.6,6,General,mixed baskets,2022-05-05 12:00:00,90
,24.31,0.0,67.9,9,Bakery,bread and pastry,2022-05-05 13:00:00,98
,30.45,0.0,64.7,12,Dairy,milk and yogurt aisle,2022-05-05 14:00:00,51
,24.73,0.0,56.7,8,Frozen,frozen foods,2022-05-05 15:00:00,31
,29.7,2.51,72.8,10,Bakery,bread and pastry,2022-05-05 16:00:00,43
,25.37,0.0,63.4,10,Bakery,bread and pastry,2022-05-05 17:00:00,84
,23.0,0.0,62.9,13,Dairy,milk and yogurt aisle,2022-05-05 18:00:00,74
,26.14,0.48,60.5,9,Dairy,milk and yogurt aisle,2022-05-05 19:00:00,80
,23.74,0.0,47.3,5,Frozen,frozen foods,2022-05-05 20:00:00,55
,24.59,0.0,52.4,6,Frozen,frozen foods,2022-05-05 21:00:00,25
,19.17,0.0,63.6,5,Frozen,frozen foods,2022-05-05 22:00:00,26
,25.62,0.0,66.5,9,General,mixed baskets,2022-05-05 23:00:00,44
,23.22,2.66,52.3,11,General,mixed baskets,2022-05-06 00:00:00,84
,27.48,0.0,49.2,8,Bakery,bread and pastry,2022-05-06 01:00:00,43
,24.94,0.0,40.3,9,General,mixed baskets,2022-05-06 02:00:00,38
,23.71,0.0,45.8,8,Dairy,milk and yogurt aisle,2022-05-06 03:00:00,39
,22.05,0.0,61.1,7,Bakery,bread and pastry,2022-05-06 04:00:00,51
,24.7,1.13,54.8,3,Frozen,frozen foods,2022-05-06 05:00:00,48
,23.71,0.0,60.2,6,Bakery,bread and pastry,2022-05-06 06:00:00,26
,22.71,0.0,67.6,3,General,mixed baskets,2022-05-06 07:00:00,52
,29.29,0.0,42.7,8,Produce,fresh fruit and veg,2022-05-06 08:00:00,39
,24.28,0.0,57.3,6,General,mixed baskets,2022-05-06 09:00:00,49
,26.86,0.0,58.9,12,Produce,fresh fruit and veg,2022-05-06 10:00:00,71
,28.28,0.0,59.9,8,Produce,fresh fruit and veg,2022-05-06 11:00:00,76
,25.64,0.0,64.6,10,Dairy,milk and yogurt aisle,2022-05-06 12:00:00,102
,26.19,0.0,65.6,7,Bakery,bread and pastry,2022-05-06 13:00:00,73
,25.89,0.0,61.0,11,Produce,fresh fruit and veg,2022-05-06 14:00:00,44
,27.01,0.0,49.1,9,Frozen,frozen foods,2022-05-06 15:00:00,44
,26.05,0.0,65.7,7,Frozen,frozen foods,2022-05-06 16:00:00,41
,25.87,0.0,73.4,9,Frozen,frozen foods,2022-05-06 17:00:00,79
,24.97,0.0,48.0,9,General,mixed baskets,2022-05-06 18:00:00,78
,23.42,0.0,55.8,10,General,mixed baskets,2022-05-06 19:00:00,80
,23.55,1.04,62.6,11,Dairy,milk and yogurt aisle,2022-05-06 20:00:00,70
,23.04,3.12,63.2,11,Frozen,frozen foods,2022-05-06 21:00:00,39
,25.1,0.0,58.6,10,General,mixed baskets,2022-05-06 22:00:00,75
,27.87,1.34,63.1,5,Produce,fresh fruit and veg,2022-05-06 23:00:00,53
,22.2,0.0,65.5,8,General,mixed baskets,2022-05-07 00:00:00,67
,23.03,0.58,55.8,8,Bakery,bread and pastry,2022-05-07 01:00:00,64
,22.1,0.0,55.6,3,General,mixed baskets,2022-05-07 02:00:00,51
,24.4,0.0,72.0,7,General,mixed baskets,2022-05-07 03:00:00,62
,27.07,0.0,65.3,3,General,mixed baskets,2022-05-07 04:00:00,57
,23.71,0.0,53.1,11,General,mixed baskets,2022-05-07 05:00:00,71
,25.29,0.0,47.2,5,General,mixed baskets,2022-05-07 06:00:00,49
,18.78,1.7,61.4,6,General,mixed baskets,2022-05-07 07:00:00,31
,24.16,0.0,60.9,3,General,mixed baskets,2022-05-07 08:00:00,53
,25.73,0.0,54.8,4,General,mixed baskets,2022-05-07 09:00:00,68
,23.01,0.0,45.7,10,Dairy,milk and yogurt aisle,2022-05-07 10:00:00,144
,20.49,0.0,46.7,13,Frozen,frozen foods,2022-05-07 11:00:00,127
,25.67,0.0,51.1,13,Produce,fresh fruit and veg,2022-05-07 12:00:00,103
,24.26,0.0,56.4,9,General,mixed baskets,2022-05-07 13:00:00,112
,29.01,0.0,58.4,10,Frozen,frozen foods,2022-05-07 14:00:00,48
,23.1,0.0,65.1,8,Produce,fresh fruit and veg,2022-05-07 15:00:00,57
,24.14,0.0,50.5,9,Produce,fresh fruit and veg,2022-05-07 16:00:00,49
,23.59,0.0,49.5,11,Dairy,milk and yogurt aisle,2022-05-07 17:00:00,75
,24.78,0.0,42.3,10,Produce,fresh fruit and veg,2022-05-07 18:00:00,100
,20.03,0.0,47.8,8,General,mixed baskets,2022-05-07 19:00:00,97
,27.89,0.0,53.9,8,Produce,fresh fruit and veg,2022-05-07 20:00:00,92
,26.1,0.09,53.7,10,General,mixed baskets,2022-05-07 21:00:00,64
,23.96,0.0,54.2,9,Produce,fresh fruit and veg,2022-05-07 22:00:00,84
,23.64,0.0,57.3,8,General,mixed baskets,2022-05-07 23:00:00,61
,25.73,2.51,60.3,9,Frozen,frozen foods,2022-05-08 00:00:00,55
,25.34,0.0,44.3,9,General,mixed baskets,2022-05-08 01:00:00,70
,23.41,0.0,57.2,6,Produce,fresh fruit and veg,2022-05-08 02:00:00,40
,24.04,0.0,58.5,5,General,mixed baskets,2022-05-08 03:00:00,69
,25.3,0.0,49.4,8,Bakery,bread and pastry,2022-05-08 04:00:00,50
,23.4,2.1,88.0,3,General,mixed baskets,2022-05-08 05:00:00,50
,23.64,0.0,35.7,5,Frozen,frozen foods,2022-05-08 06:00:00,61
,23.4,0.0,43.5,10,General,mixed baskets,2022-05-08 07:00:00,80
