promo,temp_c,rain_mm,humidity,staff_count,department,dept_note,date_time,checkouts,hour,day_of_week,is_weekend,hour_sin,hour_cos,is_promo,department_code,is_fresh_area,is_wet_weather,temp_c_scaled,checkouts_scaled,demand_category
,23.6,0.0,41.7,3,Produce,fresh fruit and veg,2022-03-07 00:00:00,25,0,0,0,0.0,1.0,0,4,1,0,0.42199894235854046,0.14388489208633093,Low
,26.7,0.0,44.9,8,Produce,fresh fruit and veg,2022-03-07 01:00:00,33,1,0,0,0.25881904510252074,0.9659258262890683,0,4,1,0,0.5859333685880486,0.2014388489208633,Low
,24.45,0.0,44.6,4,General,mixed baskets,2022-03-07 02:00:00,36,2,0,0,0.49999999999999994,0.8660254037844387,0,3,0,0,0.466948704389212,0.22302158273381295,Low
,32.57,0.0,55.0,8,Produce,fresh fruit and veg,2022-03-07 03:00:00,30,3,0,0,0.7071067811865476,0.7071067811865476,0,4,1,0,0.896351136964569,0.17985611510791366,Low
,24.77,0.0,57.1,4,Dairy,milk and yogurt aisle,2022-03-07 04:00:00,36,4,0,0,0.8660254037844386,0.5000000000000001,0,1,1,0,0.4838709677419354,0.22302158273381295,Low
,22.59,0.0,39.1,9,Bakery,bread and pastry,2022-03-07 05:00:00,21,5,0,0,0.9659258262890683,0.25881904510252074,0,0,1,0,0.3685880486515071,0.11510791366906475,Low
,24.51,0.0,58.3,8,Produce,mixed baskets,2022-03-07 06:00:00,40,6,0,0,1.0,6.123233995736766e-17,0,4,1,0,0.47012162876784774,0.2517985611510791,Medium
,28.96,0.0,65.1,6,Dairy,mixed baskets,2022-03-07 07:00:00,18,7,0,0,0.9659258262890683,-0.25881904510252063,0,1,1,0,0.7054468535166578,0.09352517985611511,Low
,23.94,0.0,61.6,5,Bakery,milk and yogurt aisle,2022-03-07 08:00:00,37,8,0,0,0.8660254037844387,-0.4999999999999998,0,0,1,0,0.4399788471708091,0.2302158273381295,Low
,19.25,0.0,49.0,3,General,mixed baskets,2022-03-07 09:00:00,48,9,0,0,0.7071067811865476,-0.7071067811865475,0,3,0,0,0.19196192490745637,0.30935251798561153,Medium
,29.04,0.0,61.4,9,Bakery,bread and pastry,2022-03-07 10:00:00,108,10,0,0,0.49999999999999994,-0.8660254037844387,0,0,1,0,0.7096774193548385,0.7410071942446043,Peak
,26.18,0.0,50.9,13,Bakery,bread and pastry,2022-03-07 11:00:00,115,11,0,0,0.258819045102521,-0.9659258262890682,0,0,1,0,0.558434690639873,0.7913669064748201,Peak
,24.12,0.0,46.2,12,Dairy,milk and yogurt aisle,2022-03-07 12:00:00,76,12,0,0,1.2246467991473532e-16,-1.0,0,1,1,0,0.44949762030671603,0.5107913669064749,High
,27.15,0.0,43.9,13,Dairy,milk and yogurt aisle,2022-03-07 13:00:00,104,13,0,0,-0.2588190451025208,-0.9659258262890683,0,1,1,0,0.6097303014278158,0.7122302158273381,Peak
,23.06,0.0,43.3,10,Bakery,bread and pastry,2022-03-07 14:00:00,54,14,0,0,-0.4999999999999997,-0.8660254037844388,0,0,1,0,0.39344262295081955,0.35251798561151076,Medium
,22.43,0.0,52.3,10,Produce,fresh fruit and veg,2022-03-07 15:00:00,51,15,0,0,-0.7071067811865471,-0.7071067811865479,0,4,1,0,0.3601269169751454,0.33093525179856115,Medium
,27.75,0.0,59.6,8,Frozen,frozen foods,2022-03-07 16:00:00,28,16,0,0,-0.8660254037844385,-0.5000000000000004,0,2,0,0,0.6414595452141724,0.16546762589928057,Low
,24.08,0.0,40.8,9,Bakery,bread and pastry,2022-03-07 17:00:00,79,17,0,0,-0.9659258262890683,-0.25881904510252063,0,0,1,0,0.44738233738762545,0.5323741007194245,Peak
,26.69,0.0,39.1,9,General,mixed baskets,2022-03-07 18:00:00,97,18,0,0,-1.0,-1.8369701987210297e-16,0,3,0,0,0.585404547858276,0.6618705035971223,Peak
,25.4,0.0,64.1,5,General,mixed baskets,2022-03-07 19:00:00,57,19,0,0,-0.9659258262890684,0.2588190451025203,0,3,0,0,0.5171866737176096,0.37410071942446044,High
,27.45,0.06,47.6,12,General,mixed baskets,2022-03-07 20:00:00,80,20,0,0,-0.8660254037844386,0.5000000000000001,0,3,0,1,0.6255949233209941,0.539568345323741,Peak
,25.64,0.0,72.3,5,Frozen,frozen foods,2022-03-07 21:00:00,53,21,0,0,-0.7071067811865477,0.7071067811865474,0,2,0,0,0.5298783712321523,0.34532374100719426,Medium
,20.24,0.0,58.0,6,General,mixed baskets,2022-03-07 22:00:00,31,22,0,0,-0.5000000000000004,0.8660254037844384,0,3,0,0,0.24431517715494439,0.18705035971223022,Low
,27.07,0.0,43.7,11,Produce,fresh fruit and veg,2022-03-07 23:00:00,46,23,0,0,-0.25881904510252157,0.9659258262890681,0,4,1,0,0.6054997355896351,0.2949640287769784,Medium
Women Day Sale,24.23,0.0,62.2,6,Produce,fresh fruit and veg,2022-03-08 00:00:00,27,0,1,0,0.0,1.0,1,4,1,0,0.4553146483342147,0.15827338129496402,Low
Women Day Sale,27.63,0.0,62.9,5,General,mixed baskets,2022-03-08 01:00:00,30,1,1,0,0.25881904510252074,0.9659258262890683,1,3,0,0,0.635113696456901,0.17985611510791366,Low
Women Day Sale,25.7,0.56,43.2,11,Frozen,frozen foods,2022-03-08 02:00:00,30,2,1,0,0.49999999999999994,0.8660254037844387,1,2,0,1,0.5330512956107878,0.17985611510791366,Low
Women Day Sale,28.98,0.0,52.9,6,Dairy,milk and yogurt aisle,2022-03-08 03:00:00,42,3,1,0,0.7071067811865476,0.7071067811865476,1,1,1,0,0.706504494976203,0.26618705035971224,Medium
Women Day Sale,24.63,1.08,68.9,6,General,mixed baskets,2022-03-08 04:00:00,38,4,1,0,0.8660254037844386,0.5000000000000001,1,3,0,1,0.47646747752511887,0.23741007194244604,Low
Women Day Sale,20.28,0.0,42.9,4,Dairy,milk and yogurt aisle,2022-03-08 05:00:00,51,5,1,0,0.9659258262890683,0.25881904510252074,1,1,1,0,0.24643046007403496,0.33093525179856115,Medium
Women Day Sale,24.62,0.0,58.3,7,General,mixed baskets,2022-03-08 06:00:00,28,6,1,0,1.0,6.123233995736766e-17,1,3,0,0,0.47593865679534636,0.16546762589928057,Low
Women Day Sale,26.71,0.0,57.5,8,Frozen,frozen foods,2022-03-08 07:00:00,38,7,1,0,0.9659258262890683,-0.25881904510252063,1,2,0,0,0.5864621893178212,0.23741007194244604,Low
Women Day Sale,24.56,0.0,70.2,8,Produce,fresh fruit and veg,2022-03-08 08:00:00,51,8,1,0,0.8660254037844387,-0.4999999999999998,1,4,1,0,0.4727657324167106,0.33093525179856115,Medium
Women Day Sale,24.25,0.0,65.2,6,General,mixed baskets,2022-03-08 09:00:00,46,9,1,0,0.7071067811865476,-0.7071067811865475,1,3,0,0,0.4563722897937599,0.2949640287769784,Medium
Women Day Sale,29.1,0.0,51.8,13,General,mixed baskets,2022-03-08 10:00:00,79,10,1,0,0.49999999999999994,-0.8660254037844387,1,3,0,0,0.7128503437334743,0.5323741007194245,Peak
Women Day Sale,25.04,0.0,43.6,7,Dairy,milk and yogurt aisle,2022-03-08 11:00:00,102,11,1,0,0.258819045102521,-0.9659258262890682,1,1,1,0,0.49814912744579576,0.697841726618705,Peak
Women Day Sale,28.05,0.0,52.1,12,Produce,fresh fruit and veg,2022-03-08 12:00:00,89,12,1,0,1.2246467991473532e-16,-1.0,1,4,1,0,0.6573241671073505,0.60431654676259,Peak
Women Day Sale,25.79,0.35,56.7,7,Bakery,bread and pastry,2022-03-08 13:00:00,99,13,1,0,-0.2588190451025208,-0.9659258262890683,1,0,1,1,0.5378106821787413,0.6762589928057554,Peak
Women Day Sale,21.8,0.0,54.7,11,Dairy,milk and yogurt aisle,2022-03-08 14:00:00,43,14,1,0,-0.4999999999999997,-0.8660254037844388,1,1,1,0,0.3268112109994712,0.2733812949640288,Medium
Women Day Sale,23.06,0.0,51.4,8,Frozen,frozen foods,2022-03-08 15:00:00,54,15,1,0,-0.7071067811865471,-0.7071067811865479,1,2,0,0,0.39344262295081955,0.35251798561151076,Medium
Women Day Sale,24.63,1.0,50.4,11,Produce,fresh fruit and veg,2022-03-08 16:00:00,41,16,1,0,-0.8660254037844385,-0.5000000000000004,1,4,1,1,0.47646747752511887,0.2589928057553957,Medium
Women Day Sale,26.18,0.0,64.9,11,Produce,fresh fruit and veg,2022-03-08 17:00:00,52,17,1,0,-0.9659258262890683,-0.25881904510252063,1,4,1,0,0.558434690639873,0.3381294964028777,Medium
Women Day Sale,23.39,0.0,51.9,11,Produce,fresh fruit and veg,2022-03-08 18:00:00,58,18,1,0,-1.0,-1.8369701987210297e-16,1,4,1,0,0.4108937070333157,0.381294964028777,High
Women Day Sale,21.88,0.0,49.0,13,Dairy,milk and yogurt aisle,2022-03-08 19:00:00,83,19,1,0,-0.9659258262890684,0.2588190451025203,1,1,1,0,0.33104177683765196,0.5611510791366906,Peak
Women Day Sale,22.88,0.0,56.5,5,Frozen,frozen foods,2022-03-08 20:00:00,71,20,1,0,-0.8660254037844386,0.5000000000000001,1,2,0,0,0.3839238498149127,0.4748201438848921,High
Women Day Sale,24.11,0.0,56.0,9,General,mixed baskets,2022-03-08 21:00:00,53,21,1,0,-0.7071067811865477,0.7071067811865474,1,3,0,0,0.44896879957694336,0.34532374100719426,Medium
Women Day Sale,23.2,0.0,54.7,4,Produce,fresh fruit and veg,2022-03-08 22:00:00,43,22,1,0,-0.5000000000000004,0.8660254037844384,1,4,1,0,0.4008461131676361,0.2733812949640288,Medium
Women Day Sale,23.95,0.0,64.3,5,General,mixed baskets,2022-03-08 23:00:00,31,23,1,0,-0.25881904510252157,0.9659258262890681,1,3,0,0,0.4405076679005816,0.18705035971223022,Low
,30.12,0.63,48.8,6,Produce,fresh fruit and veg,2022-03-09 00:00:00,52,0,2,0,0.0,1.0,0,4,1,1,0.7667900581702802,0.3381294964028777,Medium
,26.17,0.0,57.0,8,General,mixed baskets,2022-03-09 01:00:00,30,1,2,0,0.25881904510252074,0.9659258262890683,0,3,0,0,0.5579058699101005,0.17985611510791366,Low
,23.42,0.0,62.9,4,Produce,fresh fruit and veg,2022-03-09 02:00:00,15,2,2,0,0.49999999999999994,0.8660254037844387,0,4,1,0,0.4124801692226336,0.07194244604316546,Low
,25.44,0.0,51.3,4,Produce,fresh fruit and veg,2022-03-09 03:00:00,64,3,2,0,0.7071067811865476,0.7071067811865476,0,4,1,0,0.5193019566367002,0.4244604316546763,High
,29.41,0.0,56.1,11,Produce,fresh fruit and veg,2022-03-09 04:00:00,17,4,2,0,0.8660254037844386,0.5000000000000001,0,4,1,0,0.7292437863564251,0.08633093525179857,Low
,27.08,0.0,60.1,11,Frozen,frozen foods,2022-03-09 05:00:00,47,5,2,0,0.9659258262890683,0.25881904510252074,0,2,0,0,0.6060285563194076,0.302158273381295,Medium
,25.21,0.0,59.1,11,Dairy,milk and yogurt aisle,2022-03-09 06:00:00,51,6,2,0,1.0,6.123233995736766e-17,0,1,1,0,0.5071390798519302,0.33093525179856115,Medium
,22.07,0.0,55.1,3,Dairy,milk and yogurt aisle,2022-03-09 07:00:00,41,7,2,0,0.9659258262890683,-0.25881904510252063,0,1,1,0,0.34108937070333156,0.2589928057553957,Medium
,21.21,0.0,45.2,8,General,mixed baskets,2022-03-09 08:00:00,19,8,2,0,0.8660254037844387,-0.4999999999999998,0,3,0,0,0.29561078794288737,0.10071942446043165,Low
,24.61,0.0,47.9,8,Bakery,bread and pastry,2022-03-09 09:00:00,52,9,2,0,0.7071067811865476,-0.7071067811865475,0,0,1,0,0.4754098360655737,0.3381294964028777,Medium
,25.19,0.54,56.7,9,Dairy,milk and yogurt aisle,2022-03-09 10:00:00,77,10,2,0,0.49999999999999994,-0.8660254037844387,0,1,1,1,0.506081438392385,0.5179856115107914,High
,21.4,0.0,52.6,12,Frozen,frozen foods,2022-03-09 11:00:00,78,11,2,0,0.258819045102521,-0.9659258262890682,0,2,0,0,0.3056583818085668,0.5251798561151079,High
,22.11,1.97,58.5,13,General,mixed baskets,2022-03-09 12:00:00,90,12,2,0,1.2246467991473532e-16,-1.0,0,3,0,1,0.3432046536224219,0.6115107913669064,Peak
,25.35,0.0,50.8,6,Produce,fresh fruit and veg,2022-03-09 13:00:00,104,13,2,0,-0.2588190451025208,-0.9659258262890683,0,4,1,0,0.5145425700687467,0.7122302158273381,Peak
,19.91,0.0,41.3,12,General,mixed baskets,2022-03-09 14:00:00,43,14,2,0,-0.4999999999999997,-0.8660254037844388,0,3,0,0,0.22686409307244845,0.2733812949640288,Medium
,21.15,0.0,59.8,7,Bakery,bread and pastry,2022-03-09 15:00:00,49,15,2,0,-0.7071067811865471,-0.7071067811865479,0,0,1,0,0.2924378635642516,0.31654676258992803,Medium
,25.33,0.0,46.7,9,Bakery,bread and pastry,2022-03-09 16:00:00,34,16,2,0,-0.8660254037844385,-0.5000000000000004,0,0,1,0,0.5134849286092014,0.20863309352517986,Low
,26.86,0.0,67.4,9,General,mixed baskets,2022-03-09 17:00:00,72,17,2,0,-0.9659258262890683,-0.25881904510252063,0,3,0,0,0.5943945002644102,0.48201438848920863,High
,26.25,0.0,76.9,13,Bakery,bread and pastry,2022-03-09 18:00:00,61,18,2,0,-1.0,-1.8369701987210297e-16,0,0,1,0,0.5621364357482813,0.4028776978417266,High
,27.95,0.0,61.2,12,Dairy,milk and yogurt aisle,2022-03-09 19:00:00,71,19,2,0,-0.9659258262890684,0.2588190451025203,0,1,1,0,0.6520359598096244,0.4748201438848921,High
,29.4,0.0,58.7,9,Produce,fresh fruit and veg,2022-03-09 20:00:00,82,20,2,0,-0.8660254037844386,0.5000000000000001,0,4,1,0,0.7287149656266524,0.5539568345323741,Peak
,27.7,0.0,50.0,11,General,mixed baskets,2022-03-09 21:00:00,36,21,2,0,-0.7071067811865477,0.7071067811865474,0,3,0,0,0.6388154415653092,0.22302158273381295,Low
,24.79,0.0,47.3,5,Dairy,milk and yogurt aisle,2022-03-09 22:00:00,45,22,2,0,-0.5000000000000004,0.8660254037844384,0,1,1,0,0.4849286092014806,0.28776978417266186,Medium
,30.79,0.0,51.8,11,Frozen,frozen foods,2022-03-09 23:00:00,33,23,2,0,-0.25881904510252157,0.9659258262890681,0,2,0,0,0.8022210470650448,0.2014388489208633,Low
,29.72,0.0,63.0,4,Dairy,milk and yogurt aisle,2022-03-10 00:00:00,32,0,3,0,0.0,1.0,0,1,1,0,0.7456372289793758,0.19424460431654678,Low
,27.87,0.51,56.8,4,Dairy,milk and yogurt aisle,2022-03-10 01:00:00,40,1,3,0,0.25881904510252074,0.9659258262890683,0,1,1,1,0.6478053939714437,0.2517985611510791,Medium
,23.49,0.0,42.2,9,Produce,fresh fruit and veg,2022-03-10 02:00:00,37,2,3,0,0.49999999999999994,0.8660254037844387,0,4,1,0,0.4161819143310417,0.2302158273381295,Low
,26.52,0.0,61.3,10,Dairy,milk and yogurt aisle,2022-03-10 03:00:00,47,3,3,0,0.7071067811865476,0.7071067811865476,0,1,1,0,0.5764145954521416,0.302158273381295,Medium
,20.29,0.0,51.1,10,Frozen,frozen foods,2022-03-10 04:00:00,42,4,3,0,0.8660254037844386,0.5000000000000001,0,2,0,0,0.24695928080380747,0.26618705035971224,Medium
,24.69,0.0,61.5,7,General,mixed baskets,2022-03-10 05:00:00,60,5,3,0,0.9659258262890683,0.25881904510252074,0,3,0,0,0.4796404019037546,0.39568345323741005,High
,19.3,0.0,55.1,8,Bakery,bread and pastry,2022-03-10 06:00:00,37,6,3,0,1.0,6.123233995736766e-17,0,0,1,0,0.19460602855631945,0.2302158273381295,Low
,24.48,2.53,56.4,4,General,mixed baskets,2022-03-10 07:00:00,37,7,3,0,0.9659258262890683,-0.25881904510252063,0,3,0,1,0.46853516657852984,0.2302158273381295,Low
,28.09,0.0,51.4,11,Dairy,milk and yogurt aisle,2022-03-10 08:00:00,27,8,3,0,0.8660254037844387,-0.4999999999999998,0,1,1,0,0.6594394500264409,0.15827338129496402,Low
,25.58,0.0,60.8,4,General,mixed baskets,2022-03-10 09:00:00,40,9,3,0,0.7071067811865476,-0.7071067811865475,0,3,0,0,0.5267054468535165,0.2517985611510791,Medium
,29.57,0.0,50.5,8,Dairy,milk and yogurt aisle,2022-03-10 10:00:00,103,10,3,0,0.49999999999999994,-0.8660254037844387,0,1,1,0,0.7377049180327868,0.7050359712230215,Peak
,25.53,0.0,65.5,13,Dairy,milk and yogurt aisle,2022-03-10 11:00:00,86,11,3,0,0.258819045102521,-0.9659258262890682,0,1,1,0,0.5240613432046536,0.5827338129496403,Peak
,25.79,0.0,48.8,7,Frozen,frozen foods,2022-03-10 12:00:00,94,12,3,0,1.2246467991473532e-16,-1.0,0,2,0,0,0.5378106821787413,0.6402877697841727,Peak
,24.78,0.0,66.3,8,Frozen,frozen foods,2022-03-10 13:00:00,103,13,3,0,-0.2588190451025208,-0.9659258262890683,0,2,0,0,0.4843997884717081,0.7050359712230215,Peak
,26.87,0.0,44.6,12,General,mixed baskets,2022-03-10 14:00:00,38,14,3,0,-0.4999999999999997,-0.8660254037844388,0,3,0,0,0.594923320994183,0.23741007194244604,Low
,25.46,0.0,46.5,8,Bakery,bread and pastry,2022-03-10 15:00:00,33,15,3,0,-0.7071067811865471,-0.7071067811865479,0,0,1,0,0.5203595980962453,0.2014388489208633,Low
,28.55,0.0,59.7,8,Produce,fresh fruit and veg,2022-03-10 16:00:00,51,16,3,0,-0.8660254037844385,-0.5000000000000004,0,4,1,0,0.6837652035959809,0.33093525179856115,Medium
,29.58,1.08,70.0,5,Frozen,frozen foods,2022-03-10 17:00:00,76,17,3,0,-0.9659258262890683,-0.25881904510252063,0,2,0,1,0.7382337387625593,0.5107913669064749,High
,26.48,0.0,52.7,13,Dairy,milk and yogurt aisle,2022-03-10 18:00:00,79,18,3,0,-1.0,-1.8369701987210297e-16,0,1,1,0,0.5742993125330512,0.5323741007194245,Peak
,22.74,0.0,61.2,7,Bakery,bread and pastry,2022-03-10 19:00:00,89,19,3,0,-0.9659258262890684,0.2588190451025203,0,0,1,0,0.37652035959809615,0.60431654676259,Peak
,26.95,0.0,47.7,9,Bakery,bread and pastry,2022-03-10 20:00:00,88,20,3,0,-0.8660254037844386,0.5000000000000001,0,0,1,0,0.5991538868323637,0.5971223021582733,Peak
,28.95,2.33,54.1,7,General,mixed baskets,2022-03-10 21:00:00,35,21,3,0,-0.7071067811865477,0.7071067811865474,0,3,0,1,0.7049180327868851,0.2158273381294964,Low
,27.19,0.0,55.2,10,Produce,fresh fruit and veg,2022-03-10 22:00:00,33,22,3,0,-0.5000000000000004,0.8660254037844384,0,4,1,0,0.6118455843469064,0.2014388489208633,Low
,26.29,0.0,71.8,11,Bakery,bread and pastry,2022-03-10 23:00:00,43,23,3,0,-0.25881904510252157,0.9659258262890681,0,0,1,0,0.5642517186673717,0.2733812949640288,Medium
,27.96,0.0,52.9,7,Dairy,milk and yogurt aisle,2022-03-11 00:00:00,38,0,4,0,0.0,1.0,0,1,1,0,0.6525647805393971,0.23741007194244604,Low
,28.91,0.0,42.4,4,General,mixed baskets,2022-03-11 01:00:00,17,1,4,0,0.25881904510252074,0.9659258262890683,0,3,0,0,0.7028027498677947,0.08633093525179857,Low
,19.08,1.54,40.2,7,General,mixed baskets,2022-03-11 02:00:00,55,2,4,0,0.49999999999999994,0.8660254037844387,0,3,0,1,0.18297197250132197,0.3597122302158273,Medium
,29.41,0.0,54.3,3,Frozen,frozen foods,2022-03-11 03:00:00,40,3,4,0,0.7071067811865476,0.7071067811865476,0,2,0,0,0.7292437863564251,0.2517985611510791,Medium
,27.55,0.0,59.7,9,Bakery,bread and pastry,2022-03-11 04:00:00,48,4,4,0,0.8660254037844386,0.5000000000000001,0,0,1,0,0.6308831306187203,0.30935251798561153,Medium
,26.82,0.0,52.0,6,General,mixed baskets,2022-03-11 05:00:00,25,5,4,0,0.9659258262890683,0.25881904510252074,0,3,0,0,0.5922792173453199,0.14388489208633093,Low
,24.23,0.0,56.2,8,General,mixed baskets,2022-03-11 06:00:00,55,6,4,0,1.0,6.123233995736766e-17,0,3,0,0,0.4553146483342147,0.3597122302158273,Medium
,26.18,0.0,48.7,4,General,mixed baskets,2022-03-11 07:00:00,32,7,4,0,0.9659258262890683,-0.25881904510252063,0,3,0,0,0.558434690639873,0.19424460431654678,Low
,27.14,0.0,64.7,10,Produce,fresh fruit and veg,2022-03-11 08:00:00,38,8,4,0,0.8660254037844387,-0.4999999999999998,0,4,1,0,0.6092014806980434,0.23741007194244604,Low
,21.9,0.0,58.7,4,Produce,fresh fruit and veg,2022-03-11 09:00:00,23,9,4,0,0.7071067811865476,-0.7071067811865475,0,4,1,0,0.33209941829719714,0.12949640287769784,Low
,27.49,1.31,47.8,10,Frozen,frozen foods,2022-03-11 10:00:00,92,10,4,0,0.49999999999999994,-0.8660254037844387,0,2,0,1,0.6277102062400844,0.6258992805755396,Peak
,25.8,0.0,49.9,9,Bakery,bread and pastry,2022-03-11 11:00:00,92,11,4,0,0.258819045102521,-0.9659258262890682,0,0,1,0,0.538339502908514,0.6258992805755396,Peak
,29.29,0.0,64.3,13,Bakery,bread and pastry,2022-03-11 12:00:00,92,12,4,0,1.2246467991473532e-16,-1.0,0,0,1,0,0.7228979375991538,0.6258992805755396,Peak
,27.31,0.0,54.5,11,General,mixed baskets,2022-03-11 13:00:00,100,13,4,0,-0.2588190451025208,-0.9659258262890683,0,3,0,0,0.6181914331041776,0.6834532374100719,Peak
,25.18,0.0,36.1,5,Produce,fresh fruit and veg,2022-03-11 14:00:00,40,14,4,0,-0.4999999999999997,-0.8660254037844388,0,4,1,0,0.5055526176626123,0.2517985611510791,Medium
,25.76,0.0,51.6,5,Produce,fresh fruit and veg,2022-03-11 15:00:00,51,15,4,0,-0.7071067811865471,-0.7071067811865479,0,4,1,0,0.5362242199894236,0.33093525179856115,Medium
,27.23,0.0,50.7,5,General,mixed baskets,2022-03-11 16:00:00,34,16,4,0,-0.8660254037844385,-0.5000000000000004,0,3,0,0,0.6139608672659967,0.20863309352517986,Low
,25.99,0.0,33.3,8,General,mixed baskets,2022-03-11 17:00:00,63,17,4,0,-0.9659258262890683,-0.25881904510252063,0,3,0,0,0.5483870967741934,0.4172661870503597,High
,26.99,0.0,58.2,11,Frozen,frozen foods,2022-03-11 18:00:00,74,18,4,0,-1.0,-1.8369701987210297e-16,0,2,0,0,0.6012691697514541,0.49640287769784175,High
,23.84,0.0,65.5,9,Produce,fresh fruit and veg,2022-03-11 19:00:00,82,19,4,0,-0.9659258262890684,0.2588190451025203,0,4,1,0,0.434690639873083,0.5539568345323741,Peak
,22.5,0.78,52.6,11,Produce,fresh fruit and veg,2022-03-11 20:00:00,89,20,4,0,-0.8660254037844386,0.5000000000000001,0,4,1,1,0.36382866208355363,0.60431654676259,Peak
,24.19,0.0,47.5,10,General,mixed baskets,2022-03-11 21:00:00,49,21,4,0,-0.7071067811865477,0.7071067811865474,0,3,0,0,0.4531993654151243,0.31654676258992803,Medium
,22.05,0.0,52.7,8,General,mixed baskets,2022-03-11 22:00:00,18,22,4,0,-0.5000000000000004,0.8660254037844384,0,3,0,0,0.3400317292437864,0.09352517985611511,Low
,23.68,0.0,50.7,3,Produce,fresh fruit and veg,2022-03-11 23:00:00,44,23,4,0,-0.25881904510252157,0.9659258262890681,0,4,1,0,0.42622950819672123,0.2805755395683453,Medium
,26.56,0.0,53.8,3,Produce,fresh fruit and veg,2022-03-12 00:00:00,77,0,5,1,0.0,1.0,0,4,1,0,0.578529878371232,0.5179856115107914,High
,21.59,0.0,58.5,3,Dairy,milk and yogurt aisle,2022-03-12 01:00:00,60,1,5,1,0.25881904510252074,0.9659258262890683,0,1,1,0,0.3157059756742464,0.39568345323741005,High
,22.59,0.0,41.9,4,Frozen,frozen foods,2022-03-12 02:00:00,53,2,5,1,0.49999999999999994,0.8660254037844387,0,2,0,0,0.3685880486515071,0.34532374100719426,Medium
,27.51,0.0,51.7,3,General,mixed baskets,2022-03-12 03:00:00,63,3,5,1,0.7071067811865476,0.7071067811865476,0,3,0,0,0.6287678476996298,0.4172661870503597,High
,24.34,0.0,69.3,5,Dairy,milk and yogurt aisle,2022-03-12 04:00:00,53,4,5,1,0.8660254037844386,0.5000000000000001,0,1,1,0,0.4611316763617133,0.34532374100719426,Medium
,25.64,0.0,53.3,4,General,mixed baskets,2022-03-12 05:00:00,67,5,5,1,0.9659258262890683,0.25881904510252074,0,3,0,0,0.5298783712321523,0.4460431654676259,High
,22.58,0.0,55.2,6,Frozen,frozen foods,2022-03-12 06:00:00,59,6,5,1,1.0,6.123233995736766e-17,0,2,0,0,0.3680592279217344,0.38848920863309355,High
,23.06,0.0,57.0,7,Produce,fresh fruit and veg,2022-03-12 07:00:00,76,7,5,1,0.9659258262890683,-0.25881904510252063,0,4,1,0,0.39344262295081955,0.5107913669064749,High
,24.91,0.0,47.8,8,Bakery,bread and pastry,2022-03-12 08:00:00,65,8,5,1,0.8660254037844387,-0.4999999999999998,0,0,1,0,0.4912744579587519,0.4316546762589928,High
,29.75,0.0,43.3,8,Bakery,bread and pastry,2022-03-12 09:00:00,51,9,5,1,0.7071067811865476,-0.7071067811865475,0,0,1,0,0.7472236911686937,0.33093525179856115,Medium
,26.78,0.0,72.3,5,Produce,fresh fruit and veg,2022-03-12 10:00:00,122,10,5,1,0.49999999999999994,-0.8660254037844387,0,4,1,0,0.5901639344262295,0.841726618705036,Peak
,21.48,0.0,54.5,8,Produce,fresh fruit and veg,2022-03-12 11:00:00,126,11,5,1,0.258819045102521,-0.9659258262890682,0,4,1,0,0.30988894764674774,0.8705035971223022,Peak
,26.79,0.0,46.3,9,General,mixed baskets,2022-03-12 12:00:00,108,12,5,1,1.2246467991473532e-16,-1.0,0,3,0,0,0.590692755156002,0.7410071942446043,Peak
