transaction_id,customer_id,age,account_age_days,credit_limit,merchant_category,channel,device_type,payment_method,country,amount,hour,day_of_week,is_weekend,distance_from_home_km,distance_from_last_txn_km,num_txn_last_24h,num_txn_last_7d,avg_txn_amount_30d,ratio_to_avg_amount,time_since_last_txn_min,is_international,online_order,used_chip,used_pin,high_risk_merchant,is_fraud
TXN00677,1905,41,1868,10000,online_retail,online,android,chip,US,33.87,13,5,1,10.89,0.61,3,8,36.93,0.917,41.3,1,1,1,1,0,0
TXN00678,1761,48,1859,15000,travel,online,desktop,card_not_present,SG,596.02,11,0,0,3.31,26.4,3,10,764.27,0.78,321.4,1,1,0,0,1,0
TXN00679,1658,43,2220,15000,travel,online,desktop,swipe,IN,329.95,0,4,0,4.81,13.14,1,2,172.95,1.908,34.7,0,1,0,0,1,0
TXN00680,1441,24,3292,10000,electronics,online,android,card_not_present,US,382.07,0,5,1,0.86,11.51,3,10,406.5,0.94,358.7,1,1,0,0,1,1
TXN00681,1607,55,562,10000,online_retail,online,ios,chip,IN,45.78,11,4,0,0.61,11.8,0,1,63.6,0.72,264.8,0,1,1,1,0,0
TXN00682,1768,35,2304,10000,atm_withdrawal,pos,pos_terminal,chip,AE,90.15,19,3,0,4.96,4.22,2,9,75.27,1.198,151.9,1,0,1,1,1,0
TXN00683,1324,20,1366,10000,fuel,online,pos_terminal,swipe,IN,68.91,20,3,0,2.87,6.44,4,7,90.66,0.76,185.0,0,1,0,0,0,0
TXN00684,1515,36,978,10000,luxury,pos,ios,card_not_present,IN,328.28,14,5,1,7.59,19.27,2,11,464.35,0.707,19.8,0,0,0,1,1,0
TXN00685,1015,63,3403,10000,restaurant,atm,pos_terminal,contactless,IN,47.28,3,5,1,0.35,4.39,2,10,65.49,0.722,7.3,0,0,0,0,0,0
TXN00686,1791,53,2049,10000,restaurant,pos,ios,card_not_present,OTHER,28.27,6,5,1,1.04,7.62,1,12,33.37,0.847,72.3,1,0,0,0,0,0
TXN00687,1335,37,489,10000,online_retail,pos,ios,swipe,US,64.51,15,5,1,16.03,0.24,2,9,81.34,0.793,310.1,1,0,0,0,0,0
TXN00688,1758,37,3502,15000,restaurant,online,pos_terminal,swipe,AE,54.04,2,1,0,6.68,15.87,2,9,72.7,0.743,112.9,1,1,0,1,0,0
TXN00689,1257,37,580,50000,grocery,online,ios,chip,IN,45.38,6,6,1,9.96,6.49,3,8,58.11,0.781,45.5,0,1,1,0,0,0
TXN00690,1496,71,422,15000,restaurant,online,ios,card_not_present,IN,45.0,23,5,1,14.76,8.94,1,4,42.39,1.062,323.8,0,1,0,0,0,0
TXN00691,1987,47,1817,5000,grocery,pos,ios,chip,IN,54.06,21,6,1,4.99,1.46,1,3,31.95,1.692,46.7,0,0,1,1,0,0
TXN00692,1895,48,874,5000,atm_withdrawal,online,pos_terminal,card_not_present,SG,162.7,5,5,1,11.45,57.52,2,9,125.55,1.296,304.2,1,1,0,1,1,0
TXN00693,1159,56,3308,50000,luxury,pos,pos_terminal,card_not_present,SG,571.22,15,3,0,5.95,4.32,3,10,370.55,1.542,108.6,1,0,0,1,1,0
TXN00694,1474,45,2287,10000,fuel,mobile,ios,card_not_present,SG,42.53,23,4,0,2.02,12.09,5,8,35.46,1.199,112.1,1,0,0,0,0,0
TXN00695,1851,38,1168,5000,fuel,mobile,android,contactless,IN,107.97,7,6,1,3.3,10.45,2,8,106.59,1.013,57.3,0,0,0,1,0,1
TXN00696,1663,39,675,15000,restaurant,online,ios,contactless,GB,1239.4,22,3,0,51.03337033683046,18.45,5,5,105.49,2.818,414.8,1,1,0,0,0,1
TXN00697,1907,40,3352,15000,fuel,pos,ios,card_not_present,IN,33.94,21,0,0,3.05,4.17,1,12,52.65,0.645,16.7,0,0,0,0,0,0
TXN00698,1689,41,2296,15000,atm_withdrawal,online,android,chip,OTHER,214.33,5,1,0,3.27,16.92,0,7,283.67,0.756,28.1,1,1,1,0,1,0
TXN00699,1674,52,2484,10000,grocery,pos,desktop,contactless,IN,72.83,9,1,0,3.29,5.78,2,9,114.79,0.634,181.9,0,0,0,1,0,0
TXN00700,1379,42,1496,5000,grocery,online,ios,chip,SG,43.03,15,4,0,1.05,6.36,0,5,68.75,0.626,341.6,1,1,1,0,0,0
TXN00701,1544,52,1407,50000,luxury,pos,android,swipe,IN,595.04,10,5,1,0.71,13.4,1,10,870.13,0.684,18.1,0,0,0,0,1,0
TXN00702,1928,40,2965,10000,online_retail,mobile,android,chip,IN,25.78,12,3,0,0.38,18.41,3,7,12.77,2.019,238.2,0,0,1,0,0,0
TXN00703,1956,43,2635,15000,atm_withdrawal,pos,android,chip,SG,94.32,5,0,0,0.94,13.19,2,8,85.95,1.097,244.2,1,0,1,0,1,0
TXN00704,1690,18,2627,15000,electronics,online,pos_terminal,swipe,IN,397.62,23,3,0,3.37,27.62,3,5,413.9,0.961,156.8,0,1,0,0,1,0
TXN00705,1426,54,171,15000,online_retail,online,android,swipe,IN,52.02,0,5,1,7.21,4.03,2,4,28.55,1.822,120.1,0,1,0,0,0,0
TXN00706,1612,46,2689,10000,online_retail,online,android,contactless,US,73.27,20,5,1,1.67,27.71,4,11,100.41,0.73,69.7,1,1,0,1,0,0
TXN00707,1267,55,530,10000,online_retail,pos,ios,chip,US,528.61,2,2,0,95.41671687914686,1.68,6,13,28.86,3.312,77.9,1,0,1,0,0,1
TXN00708,1834,18,869,15000,restaurant,mobile,android,contactless,AE,62.44,11,3,0,13.22,12.93,1,9,53.7,1.163,202.0,1,0,0,1,0,0
TXN00709,1576,71,2779,25000,online_retail,online,android,chip,IN,99.34,23,4,0,5.88,9.52,3,10,47.95,2.072,12.2,0,1,1,1,0,0
TXN00710,1416,40,3648,50000,travel,online,android,contactless,SG,504.08,5,3,0,10.3,8.19,1,5,518.96,0.971,158.3,1,1,0,1,1,0
TXN00711,1167,57,1712,5000,fuel,pos,ios,contactless,SG,32.06,17,1,0,3.65,4.47,2,11,35.79,0.896,58.8,1,0,0,0,0,0
TXN00712,1841,27,1595,5000,restaurant,online,ios,contactless,IN,58.32,12,0,0,0.3,8.41,0,4,74.78,0.78,113.1,0,1,0,1,0,0
TXN00713,1042,50,2076,50000,fuel,online,ios,card_not_present,SG,142.8,6,6,1,18.78,2.12,2,8,115.29,1.239,147.4,1,1,0,0,0,0
TXN00714,1555,27,1560,15000,restaurant,pos,ios,chip,IN,83.01,22,4,0,1.09,5.53,0,4,92.03,0.902,390.3,0,0,1,0,0,0
TXN00715,1284,33,625,25000,fuel,pos,pos_terminal,card_not_present,IN,1469.93,22,2,0,80.20022454905465,1.25,5,8,80.91,2.587,155.8,0,0,0,1,0,1
TXN00716,1396,68,1934,10000,online_retail,atm,ios,swipe,IN,27.66,20,0,0,6.79,10.18,5,9,36.36,0.761,46.4,0,0,0,1,0,0
TXN00717,1011,39,310,15000,restaurant,pos,android,swipe,IN,47.95,7,0,0,2.92,1.21,0,4,36.54,1.312,14.9,0,0,0,0,0,0
TXN00718,1606,45,453,15000,fuel,pos,android,contactless,US,148.39,20,6,1,5.47,2.1,0,7,71.41,2.078,177.5,1,0,0,0,0,0
TXN00719,1301,54,2933,15000,grocery,online,ios,chip,US,92.93,16,1,0,5.57,1.07,0,7,41.37,2.246,141.8,1,1,1,1,0,0
TXN00720,1897,48,299,10000,grocery,atm,desktop,contactless,OTHER,58.0,8,1,0,0.19,5.76,1,6,76.66,0.757,200.5,1,0,0,1,0,0
TXN00721,1252,44,183,5000,online_retail,pos,android,contactless,US,53.86,19,1,0,3.51,22.14,1,8,46.46,1.159,110.7,1,0,0,0,0,0
TXN00722,1498,47,2691,15000,atm_withdrawal,online,desktop,chip,IN,154.38,12,4,0,10.77,28.49,2,12,86.57,1.783,313.9,0,1,1,0,1,0
TXN00723,1753,75,1780,10000,grocery,pos,android,chip,GB,68.86,1,3,0,5.71,0.9,2,5,42.79,1.609,455.0,1,0,1,0,0,0
TXN00724,1034,41,691,10000,restaurant,pos,ios,chip,AE,1425.57,3,0,0,30.935050436038125,12.08,8,6,121.73,2.843,7.3,1,0,1,1,0,1
TXN00725,1726,44,1997,50000,electronics,pos,desktop,card_not_present,IN,296.9,1,3,0,3.27,13.84,1,6,332.14,0.894,245.3,0,0,0,0,1,0
TXN00726,1848,56,112,10000,travel,atm,android,contactless,SG,640.17,3,3,0,15.91,9.16,3,8,641.25,0.998,6.4,1,0,0,1,1,0
TXN00727,1089,57,3024,25000,luxury,pos,ios,chip,OTHER,580.94,17,1,0,5.96,13.19,3,9,666.69,0.871,106.0,1,0,1,1,1,0
TXN00728,1775,58,2976,5000,electronics,pos,android,swipe,SG,236.24,4,3,0,6.01,3.19,1,4,133.48,1.77,111.4,1,0,0,1,1,0
TXN00729,1604,50,1479,15000,travel,online,desktop,contactless,GB,310.77,18,0,0,26.05,8.07,3,7,243.29,1.277,214.5,1,1,0,1,1,0
TXN00730,1921,25,1328,50000,grocery,atm,android,card_not_present,IN,56.84,9,0,0,3.1,5.95,8,12,48.25,1.178,78.2,0,0,0,0,0,0
TXN00731,1969,64,2361,5000,grocery,pos,pos_terminal,chip,IN,78.01,17,5,1,5.22,1.13,4,8,60.64,1.286,309.6,0,0,1,0,0,0
TXN00732,1601,25,1009,5000,fuel,online,android,chip,IN,88.59,20,2,0,13.36,11.79,3,9,127.33,0.696,75.6,0,1,1,0,0,0
TXN00733,1417,46,2250,10000,grocery,pos,pos_terminal,card_not_present,SG,23.03,9,4,0,11.38,8.2,2,8,25.28,0.911,75.5,1,0,0,0,0,0
TXN00734,1114,31,3428,5000,online_retail,online,ios,chip,AE,42.16,4,3,0,2.47,3.86,5,16,53.76,0.784,45.4,1,1,1,0,0,0
TXN00735,1616,41,3164,15000,travel,online,desktop,chip,OTHER,733.97,16,4,0,1.31,7.7,1,13,502.07,1.462,207.3,1,1,1,0,1,0
TXN00736,1902,46,3174,50000,online_retail,online,android,card_not_present,IN,1650.63,2,4,0,61.14490556688665,17.92,6,8,63.2,3.174,14.3,0,1,0,1,0,1
TXN00737,1195,46,2840,10000,grocery,pos,pos_terminal,contactless,IN,50.67,12,4,0,2.38,19.41,0,3,33.97,1.492,81.2,0,0,0,1,0,0
TXN00738,1825,47,1689,10000,fuel,pos,android,chip,AE,66.72,22,6,1,20.48,12.58,3,9,81.77,0.816,55.9,1,0,1,0,0,0
TXN00739,1500,64,1428,10000,online_retail,pos,android,chip,SG,209.65,16,5,1,1.11,7.57,4,12,171.67,1.221,46.9,1,0,1,0,0,0
TXN00740,1625,48,662,15000,luxury,pos,ios,chip,IN,469.41,8,4,0,3.07,10.29,1,5,415.94,1.129,11.3,0,0,1,0,1,0
TXN00741,1492,38,1561,5000,grocery,pos,android,chip,SG,83.16,23,5,1,0.45,5.83,1,5,104.03,0.799,38.0,1,0,1,1,0,0
TXN00742,1074,55,816,15000,atm_withdrawal,atm,android,card_not_present,US,170.57,11,0,0,9.72,1.62,2,12,267.14,0.639,106.4,1,0,0,0,1,0
TXN00743,1412,58,3020,15000,online_retail,mobile,pos_terminal,swipe,US,33.17,13,6,1,17.75,5.85,1,8,19.71,1.683,126.1,1,0,0,1,0,0
TXN00744,1375,24,3089,15000,online_retail,mobile,pos_terminal,card_not_present,SG,50.82,13,3,0,8.08,9.07,4,12,24.15,2.104,56.5,1,0,0,1,0,0
TXN00745,1419,50,427,10000,online_retail,mobile,ios,card_not_present,IN,57.29,7,5,1,22.21,10.96,4,12,36.31,1.578,189.1,0,0,0,1,0,0
TXN00746,1728,51,1173,15000,grocery,online,pos_terminal,swipe,OTHER,82.09,22,2,0,1.1,32.95,1,6,105.24,0.78,73.6,1,1,0,1,0,0
TXN00747,1276,37,963,5000,grocery,online,ios,chip,US,88.38,4,4,0,0.73,18.02,3,5,55.99,1.578,82.4,1,1,1,1,0,0
TXN00748,1760,61,1490,5000,online_retail,pos,android,contactless,IN,97.19,18,6,1,14.58,1.98,3,5,107.03,0.908,274.7,0,0,0,1,0,0
TXN00749,1675,39,1882,25000,electronics,online,desktop,card_not_present,IN,187.53,13,2,0,15.48,2.3,2,7,207.85,0.902,144.5,0,1,0,0,1,0
TXN00750,1393,43,2753,15000,luxury,online,desktop,card_not_present,US,363.54,8,0,0,14.22,1.27,2,5,273.86,1.327,551.0,1,1,0,0,1,0
TXN00751,1868,39,3013,5000,travel,online,pos_terminal,chip,IN,1773.95,3,0,0,81.2224536335796,16.08,5,8,360.79,3.289,80.1,0,1,1,1,1,1
TXN00752,1456,42,2542,10000,grocery,atm,android,contactless,IN,1599.35,22,1,0,30.71140807759159,14.7,9,5,19.51,4.706,316.7,0,0,0,0,0,1
TXN00753,1919,26,315,10000,restaurant,pos,desktop,contactless,SG,51.95,13,4,0,1.96,51.54,1,4,32.42,1.602,241.3,1,0,0,0,0,0
TXN00754,1191,21,294,10000,fuel,pos,android,card_not_present,IN,220.26,21,1,0,21.14,8.86,2,11,136.86,1.609,397.6,0,0,0,1,0,0
TXN00755,1738,64,2397,10000,online_retail,mobile,android,chip,SG,60.11,13,6,1,2.93,21.01,2,11,61.74,0.974,565.5,1,0,1,1,0,0
TXN00756,1688,30,2750,5000,restaurant,pos,android,contactless,IN,27.33,10,2,0,4.07,10.31,2,8,33.01,0.828,1.4,0,0,0,0,0,0
TXN00757,1098,28,3477,10000,luxury,online,pos_terminal,card_not_present,US,227.22,13,3,0,9.62,24.87,2,6,111.45,2.039,16.6,1,1,0,0,1,0
TXN00758,1547,18,2897,15000,restaurant,mobile,pos_terminal,swipe,IN,206.34,20,1,0,2.78,15.32,2,8,225.73,0.914,201.9,0,0,0,0,0,0
TXN00759,1977,33,2166,15000,online_retail,online,desktop,swipe,IN,96.91,7,0,0,13.68,12.36,3,7,67.4,1.438,89.0,0,1,0,0,0,0
TXN00760,1998,23,1707,15000,online_retail,online,ios,chip,IN,49.6,2,4,0,0.58,9.99,0,5,59.91,0.828,307.8,0,1,1,1,0,0
TXN00761,1095,64,1256,5000,luxury,pos,android,chip,GB,540.72,22,2,0,12.53,15.4,2,5,742.01,0.729,2.2,1,0,1,1,1,0
TXN00762,1663,56,850,50000,fuel,pos,android,chip,AE,41.67,17,5,1,7.37,6.53,1,7,57.02,0.731,296.1,1,0,1,1,0,0
TXN00763,1662,32,1792,25000,grocery,mobile,android,card_not_present,IN,16.15,2,6,1,6.81,1.22,1,7,13.63,1.185,26.2,0,0,0,0,0,0
TXN00764,1189,73,3078,25000,fuel,online,ios,chip,US,92.56,12,6,1,4.91,0.49,1,6,100.03,0.925,61.7,1,1,1,0,0,0
TXN00765,1735,55,2411,25000,fuel,online,desktop,swipe,SG,61.13,11,0,0,2.6,7.82,2,7,82.67,0.739,625.7,1,1,0,1,0,0
TXN00766,1036,37,2299,50000,online_retail,pos,ios,contactless,OTHER,117.89,14,5,1,4.99,10.97,1,4,55.76,2.114,9.5,1,0,0,0,0,0
TXN00767,1779,18,70,15000,online_retail,pos,android,chip,IN,738.0,17,6,1,95.82881901848452,0.99,7,6,90.47,5.352,77.3,0,0,1,0,0,1
TXN00768,1368,74,1761,10000,online_retail,mobile,android,swipe,US,85.99,4,3,0,7.01,4.06,3,14,120.72,0.712,15.9,1,0,0,1,0,0
TXN00769,1694,22,97,15000,grocery,pos,android,card_not_present,IN,1604.57,6,4,0,44.805166095131725,4.66,7,10,11.14,4.395,345.9,0,0,0,1,0,1
TXN00770,1524,18,1017,15000,restaurant,online,ios,card_not_present,IN,90.62,10,3,0,0.65,9.93,4,8,85.77,1.057,218.5,0,1,0,0,0,0
TXN00771,1278,56,1829,15000,electronics,pos,pos_terminal,contactless,OTHER,137.4,10,6,1,1.25,3.92,3,8,170.17,0.807,290.0,1,0,0,0,1,0
TXN00772,1216,76,2591,15000,online_retail,online,ios,contactless,SG,525.53,14,3,0,117.8885549484085,1.21,5,15,24.37,4.272,134.9,1,1,0,0,0,1
TXN00773,1866,61,1651,5000,online_retail,mobile,pos_terminal,chip,IN,689.19,22,6,1,31.798898001390615,2.16,7,10,51.63,3.156,79.7,0,0,1,1,0,1
TXN00774,1872,49,1685,10000,electronics,online,ios,card_not_present,IN,646.72,14,4,0,56.59593504341968,2.29,4,7,60.82,3.164,0.4,0,1,0,1,1,1
TXN00775,1797,50,3228,50000,grocery,pos,ios,chip,US,32.66,12,4,0,9.48,22.19,6,10,13.73,2.379,58.6,1,0,1,0,0,0
TXN00776,1272,53,1308,15000,grocery,online,android,card_not_present,SG,31.44,13,5,1,11.69,4.01,3,10,19.97,1.574,130.1,1,1,0,0,0,0
TXN00777,1880,52,724,15000,atm_withdrawal,atm,pos_terminal,chip,IN,121.85,16,3,0,14.46,15.05,1,9,106.63,1.143,196.5,0,0,1,1,1,0
TXN00778,1061,45,3117,10000,luxury,online,desktop,card_not_present,OTHER,235.4,12,2,0,1.05,10.07,1,9,149.93,1.57,46.8,1,1,0,0,1,0
TXN00779,1595,43,2554,10000,online_retail,mobile,android,card_not_present,IN,133.26,9,5,1,13.83,45.29,3,13,149.63,0.891,26.9,0,0,0,1,0,0
TXN00780,1879,41,1115,25000,grocery,online,ios,card_not_present,IN,56.01,0,4,0,5.62,3.82,1,6,52.56,1.066,40.5,0,1,0,1,0,0
TXN00781,1728,31,2958,15000,travel,mobile,ios,chip,GB,248.7,0,0,0,17.34,2.07,3,9,111.26,2.235,78.7,1,0,1,1,1,0
TXN00782,1341,38,2509,25000,restaurant,online,ios,swipe,IN,39.94,14,6,1,17.41,0.64,2,6,29.16,1.37,28.9,0,1,0,1,0,0
TXN00783,1396,18,1723,10000,restaurant,pos,pos_terminal,contactless,IN,87.21,15,5,1,0.2,3.31,1,6,36.92,2.362,30.7,0,0,0,0,0,0
TXN00784,1698,40,2345,15000,grocery,pos,ios,card_not_present,SG,39.06,11,1,0,3.86,13.83,0,4,32.41,1.205,8.1,1,0,0,0,0,0
TXN00785,1018,28,1088,10000,grocery,pos,ios,chip,AE,22.75,23,2,0,5.98,1.07,1,13,16.17,1.407,349.7,1,0,1,1,0,0
TXN00786,1176,26,808,15000,restaurant,mobile,android,card_not_present,IN,52.53,5,6,1,9.07,3.37,0,9,64.39,0.816,44.7,0,0,0,0,0,0
TXN00787,1611,44,523,10000,electronics,atm,android,card_not_present,GB,137.43,5,5,1,2.7,23.2,1,10,105.67,1.301,310.6,1,0,0,0,1,0
TXN00788,1395,61,1615,10000,fuel,online,android,chip,US,1468.76,0,4,0,94.59958210123261,10.49,4,6,34.56,5.476,103.8,1,1,1,0,0,1
TXN00789,1444,54,1522,15000,grocery,pos,android,card_not_present,IN,43.76,14,4,0,3.84,0.86,3,8,55.59,0.787,180.2,0,0,0,0,0,0
TXN00790,1232,20,1820,50000,online_retail,pos,desktop,contactless,US,842.83,23,2,0,93.14847105284716,0.59,4,8,139.67,5.462,14.2,1,0,0,0,0,1
TXN00791,1914,28,690,5000,atm_withdrawal,atm,desktop,swipe,IN,456.44,23,1,0,24.15,0.76,1,11,487.36,0.937,157.7,0,0,0,1,1,0
TXN00792,1075,55,1378,25000,luxury,online,android,chip,IN,1269.49,3,5,1,11.49,34.14,0,10,1789.49,0.709,61.6,0,1,1,0,1,1
TXN00793,1264,28,1357,10000,online_retail,pos,pos_terminal,contactless,US,1398.83,1,5,1,76.88309321106524,22.76,8,11,49.85,4.567,18.0,1,0,0,0,0,1
TXN00794,1454,38,1329,10000,online_retail,online,android,card_not_present,OTHER,1216.27,23,3,0,32.577667649876204,22.37,6,4,439.41,3.182,429.9,1,1,0,0,0,1
TXN00795,1795,49,2016,5000,grocery,pos,android,swipe,IN,61.17,11,0,0,1.48,30.96,3,9,90.54,0.676,166.6,0,0,0,0,0,0
TXN00796,1717,28,3090,10000,online_retail,pos,android,contactless,IN,46.67,6,4,0,4.87,8.44,6,10,34.72,1.344,49.8,0,0,0,1,0,0
TXN00797,1734,43,2074,15000,electronics,online,ios,contactless,SG,263.34,19,5,1,13.45,3.41,0,10,387.51,0.68,97.9,1,1,0,0,1,0
TXN00798,1383,23,3302,5000,online_retail,pos,android,card_not_present,IN,55.74,8,5,1,3.83,6.16,3,9,72.73,0.766,79.5,0,0,0,0,0,0
TXN00799,1563,33,3546,10000,electronics,mobile,ios,chip,IN,125.85,8,6,1,6.19,15.23,2,9,190.9,0.659,217.1,0,0,1,0,1,0
TXN00800,1850,46,1958,50000,fuel,pos,ios,card_not_present,IN,31.45,7,6,1,17.79,25.05,1,7,38.66,0.814,168.3,0,0,0,1,0,0
TXN00801,1505,19,1377,5000,grocery,pos,pos_terminal,swipe,US,41.5,13,5,1,19.61,6.85,2,12,50.19,0.827,3.6,1,0,0,0,0,0
TXN00802,1366,48,1088,25000,electronics,pos,android,chip,IN,378.52,0,1,0,1.94,9.2,4,9,152.98,2.474,39.7,0,0,1,0,1,0
TXN00803,1143,41,1006,10000,grocery,atm,android,chip,IN,1559.0,22,0,0,100.653407027976,32.22,7,13,78.51,3.019,117.1,0,0,1,0,0,1
TXN00804,1884,49,511,15000,grocery,online,android,swipe,AE,22.69,20,5,1,2.92,1.36,2,9,14.53,1.562,106.1,1,1,0,0,0,0
TXN00805,1068,45,757,10000,luxury,online,ios,card_not_present,AE,507.83,22,2,0,9.52,23.79,2,6,400.63,1.268,130.9,1,1,0,0,1,0
TXN00806,1098,61,2557,5000,travel,pos,android,swipe,SG,522.74,11,4,0,24.15,2.08,3,7,823.1,0.635,225.8,1,0,0,1,1,0
TXN00807,1395,43,3166,5000,online_retail,pos,pos_terminal,card_not_present,IN,86.97,1,3,0,0.64,7.94,1,8,43.71,1.99,206.2,0,0,0,0,0,0
TXN00808,1024,35,1061,5000,atm_withdrawal,online,ios,chip,SG,219.78,12,6,1,0.23,2.96,1,8,278.46,0.789,84.0,1,1,1,1,1,0
TXN00809,1947,43,3402,5000,luxury,atm,ios,swipe,IN,472.41,3,2,0,17.24,11.08,1,11,287.01,1.646,378.1,0,0,0,0,1,0
TXN00810,1890,49,372,15000,online_retail,mobile,ios,card_not_present,IN,161.12,19,4,0,11.03,9.81,1,5,65.88,2.446,11.7,0,0,0,0,0,0
TXN00811,1468,42,3532,25000,restaurant,pos,android,card_not_present,US,54.87,17,6,1,38.88,5.74,4,8,54.96,0.998,158.1,1,0,0,1,0,0
TXN00812,1483,42,1477,25000,electronics,online,android,chip,IN,379.26,18,1,0,4.04,23.88,3,8,225.08,1.685,538.1,0,1,1,0,1,0
TXN00813,1564,32,2409,15000,electronics,mobile,android,contactless,IN,202.76,15,6,1,4.3,12.94,2,9,316.01,0.642,143.4,0,0,0,1,1,0
TXN00814,1150,32,2515,5000,travel,pos,ios,chip,IN,413.05,13,0,0,1.51,15.33,2,9,266.18,1.552,109.3,0,0,1,1,1,0
TXN00815,1143,22,2251,10000,online_retail,atm,android,swipe,IN,33.26,7,0,0,0.99,1.96,4,13,20.97,1.586,25.9,0,0,0,1,0,0
TXN00816,1568,66,2636,10000,restaurant,pos,android,card_not_present,IN,34.71,11,4,0,6.92,25.76,3,8,15.22,2.281,299.1,0,0,0,0,0,0
TXN00817,1038,24,556,10000,electronics,mobile,pos_terminal,card_not_present,OTHER,223.04,8,2,0,3.62,2.19,2,9,177.49,1.257,84.3,1,0,0,0,1,0
TXN00818,1108,32,1926,15000,grocery,atm,android,chip,IN,707.63,5,3,0,88.82715237661515,3.02,8,9,20.4,4.17,217.5,0,0,1,0,0,1
TXN00819,1692,31,688,15000,online_retail,mobile,pos_terminal,card_not_present,IN,349.56,17,1,0,17.44,1.64,5,9,349.09,1.001,39.6,0,0,0,0,0,0
TXN00820,1041,54,2103,10000,grocery,online,desktop,contactless,IN,36.47,1,4,0,1.77,6.97,3,10,36.72,0.993,7.7,0,1,0,0,0,0
TXN00821,1185,37,849,10000,online_retail,pos,android,swipe,GB,37.52,22,1,0,11.05,26.24,5,14,17.41,2.155,65.6,1,0,0,0,0,0
TXN00822,1934,59,2682,25000,restaurant,mobile,android,contactless,SG,1186.69,7,0,0,45.65320293087543,3.49,9,2,96.53,2.508,59.5,1,0,0,0,0,1
TXN00823,1397,32,435,25000,restaurant,pos,android,contactless,IN,99.55,23,5,1,13.41,5.62,1,9,139.22,0.715,372.1,0,0,0,0,0,0
TXN00824,1222,45,2309,10000,restaurant,pos,desktop,contactless,AE,29.11,13,5,1,1.01,22.45,4,10,27.8,1.047,360.0,1,0,0,1,0,0
TXN00825,1633,30,2610,50000,atm_withdrawal,online,ios,swipe,IN,193.74,5,3,0,11.29,11.54,4,13,178.54,1.085,137.4,0,1,0,1,1,0
TXN00826,1132,72,1603,50000,online_retail,atm,desktop,contactless,IN,126.65,9,1,0,0.83,16.71,2,7,156.86,0.807,3.5,0,0,0,0,0,0
TXN00827,1162,25,1841,10000,restaurant,mobile,pos_terminal,chip,IN,60.19,7,4,0,4.74,2.89,4,11,75.71,0.795,46.7,0,0,1,1,0,0
TXN00828,1214,46,534,10000,online_retail,pos,desktop,card_not_present,IN,95.7,16,3,0,10.59,15.13,2,8,125.78,0.761,183.4,0,0,0,0,0,0
TXN00829,1732,50,208,15000,fuel,atm,android,contactless,IN,42.38,11,6,1,1.52,3.1,2,12,59.19,0.716,19.2,0,0,0,0,0,0
TXN00830,1234,47,161,50000,grocery,online,android,chip,US,59.37,16,6,1,2.69,52.41,1,7,40.29,1.474,217.1,1,1,1,0,0,0
TXN00831,1842,39,1876,25000,fuel,pos,pos_terminal,card_not_present,IN,45.79,12,2,0,16.01,9.85,2,7,21.96,2.085,2.2,0,0,0,1,0,0
TXN00832,1657,40,1508,5000,travel,pos,android,card_not_present,SG,93.36,18,5,1,17.31,14.27,3,10,79.95,1.168,206.5,1,0,0,0,1,0
TXN00833,1750,42,2425,10000,online_retail,pos,android,card_not_present,IN,89.12,11,4,0,0.37,1.51,0,7,127.1,0.701,335.0,0,0,0,0,0,0
TXN00834,1587,39,2617,15000,atm_withdrawal,pos,desktop,swipe,IN,59.67,15,1,0,1.47,3.46,4,11,29.46,2.025,114.0,0,0,0,1,1,0
TXN00835,1008,55,801,15000,fuel,mobile,ios,chip,IN,104.77,4,3,0,1.0,1.81,1,8,114.32,0.916,318.0,0,0,1,0,0,0
TXN00836,1073,72,1459,5000,grocery,online,pos_terminal,contactless,GB,24.16,15,4,0,1.58,5.93,3,9,29.99,0.806,273.8,1,1,0,1,0,0
TXN00837,1953,34,2153,25000,luxury,online,desktop,chip,IN,155.68,5,3,0,28.1,4.01,5,11,152.21,1.023,200.3,0,1,1,0,1,0
TXN00838,1491,22,608,15000,grocery,mobile,android,card_not_present,US,17.01,10,3,0,6.42,15.84,0,5,12.01,1.416,106.0,1,0,0,1,0,1
TXN00839,1912,40,2931,25000,travel,pos,pos_terminal,chip,IN,390.98,16,3,0,5.05,1.38,1,5,309.49,1.263,57.1,0,0,1,1,1,0
TXN00840,1252,78,1545,25000,online_retail,atm,android,chip,IN,88.64,22,1,0,33.32,16.73,1,7,43.08,2.058,355.0,0,0,1,1,0,0
TXN00841,1229,30,223,15000,online_retail,online,android,swipe,IN,36.78,13,4,0,6.51,0.56,2,9,27.63,1.331,188.2,0,1,0,1,0,0
TXN00842,1518,64,2037,10000,grocery,mobile,ios,swipe,IN,24.95,5,0,0,8.66,2.71,3,9,11.31,2.206,287.9,0,0,0,1,0,0
TXN00843,1173,65,1215,15000,grocery,pos,android,card_not_present,IN,44.8,22,0,0,3.24,18.84,1,4,56.97,0.786,144.5,0,0,0,0,0,0
TXN00844,1652,34,2424,5000,grocery,mobile,ios,swipe,IN,76.81,10,1,0,3.85,16.29,0,6,113.49,0.677,33.9,0,0,0,1,0,0
TXN00845,1167,49,3028,15000,online_retail,pos,android,chip,US,41.12,11,6,1,7.22,7.76,0,7,47.71,0.862,699.2,1,0,1,1,0,0
